Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt,Physical Adjusted Closing Qty ,Amt
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000222,Mustard Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,176.4,01-02-2026,0,BTL(227g),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000226,Arabiatta Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.27,01-02-2026,0,GM,0,6500,1771.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,1771.09,6500,1771.09,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000232,Bologense Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.32,01-02-2026,0,GM,0,1000,316.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,316.09,1000,316.09,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000235,Broiche Slices,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.34,01-02-2026,0,GM,0,6300,2116.8,900,302.4,0,0,0,0,0,0,0,0,0,0,0,0,7200,2419.2,7200,2419.2,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000236,Cantonese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.11,01-02-2026,0,GM,0,4000,432.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,432.43,4000,432.43,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000239,Chipotle Chicken,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.74,01-02-2026,0,GM,0,4200,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,3108,4200,3108,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000241,Fajita Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.49,01-02-2026,0,GM,0,1600,789.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,789.6,1600,789.6,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000245,Fried Rice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.09,01-02-2026,0,GM,0,4500,425.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,425.25,4500,425.25,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000247,Hummus,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.18,01-02-2026,0,GM,0,2600,464.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,464.1,2600,464.1,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000249,Macaroni Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,52,01-02-2026,0,PKT(500GM),0,2,103.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103.99,2,103.99,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000250,Meatball Melt (Assembled),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.51,01-02-2026,0,GM,0,1980,1007.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1007.18,1980,1007.18,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000255,Oven Dried Tomato,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.49,01-02-2026,0,GM,0,800,394.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,394.8,800,394.8,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000259,Penne Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,53,01-02-2026,0,PKT(500GM),0,4,212.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,212.02,4,212.02,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000262,Refried Beans,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.14,01-02-2026,0,GM,0,4000,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,546,4000,546,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000263,Roasted Veggies,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.41,01-02-2026,0,GM,0,3750,1535.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,1535.63,3750,1535.63,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000264,Sauteed Mushroom,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.55,01-02-2026,0,GM,0,1600,873.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,873.6,1600,873.6,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000272,White Sauce (Mac & Cheese Sauce),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.32,01-02-2026,0,GM,0,3000,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,945,3000,945,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000229,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.44,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000068,Gelato - Dark Chocolate Sea Salt Caramel,RM FOOD - ICE CREAMS,RAW MATERIAL,3675,01-02-2026,0,BOX(5LTR/2.8KG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000071,Gelato - Mango Sorbet,RM FOOD - ICE CREAMS,RAW MATERIAL,3412.5,01-02-2026,0,BOX(5LTR/2.8KG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000067,Gelato - Belgian Chocolate,RM FOOD - ICE CREAMS,RAW MATERIAL,3675,01-02-2026,0,BOX(5LTR/2.8KG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000276,Betty Crocker Pancake Premix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.2,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000278,Cherry Tomato,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,40.38,01-02-2026,0,PKT(250GM),0,11,444.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,444.15,11,444.15,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000282,Dried Parsley,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,5.53,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000286,Green Chilli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,54,01-02-2026,0,PKT(250GM),0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,54,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000292,Maple Syrup,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.41,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000293,Mozzarella Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,487.19,01-02-2026,0,KG,0,5,2435.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2435.96,5,2435.96,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000299,Refined Oil,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.19,01-02-2026,0,GM,0,15000,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,2835,15000,2835,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000310,Truffle Oil,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,0,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000312,Tumeric Powder,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.27,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000302,Baked Beans,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,63.05,01-02-2026,0,PKT (400GM),0,10.5,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,662,10.5,662,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000315,Fresh Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.24,01-02-2026,0,GM,0,1860,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,448,1860,448,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000316,Nutella,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,558.1,01-02-2026,0,Pack(750g),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000318,Vinegar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.04,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RET0000082,CI Red Sipper 550ML,SIPPERS/BOTTLES,RETAIL,354,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,STC0000062,Christmas Decoration Set,Decor-Christmas,STORE CONSUMABLES,2206,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000288,Hash Brown (Frozen),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,7.52,01-02-2026,0,PCS,0,146,1097.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1097.4,146,1097.4,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000270,Tortilla,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,120,01-02-2026,0,PACK(12 PCS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000324,Tiramisu Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.68,01-02-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000519,Omelet Pan Non-Sticky 6 Inch,SMALLWARE,CAPEX,656.25,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000520,SS Salad Mixing Bowl 4 Inch,SMALLWARE,CAPEX,31.5,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000521,SS Salad Mixing Bowl 10 Inch,SMALLWARE,CAPEX,204.75,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000522,Squeeze Bottle 12 Oz,SMALLWARE,CAPEX,53.1,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000524,Bar Garnish Tray Black,SMALLWARE,CAPEX,531,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000526,Piping Bag,SMALLWARE,CAPEX,118,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000527,SS Sprinkler Bottle For Icing Sugar,SMALLWARE,CAPEX,126,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000529,Spatula - Green (Silicon),SMALLWARE,CAPEX,118,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000530,Spatula - Red (Silicon),SMALLWARE,CAPEX,118,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000325,Pistachio Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,103.7,01-02-2026,0,PCS,0,17,1762.87,0,0,2,207.4,0,0,0,0,2,207.4,0,0,0,0,15,1555.47,15,1555.47,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000326,The Walnut Date Teacake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,58.22,01-02-2026,0,PCS,0,20,1164.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1164.45,20,1164.45,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000246,Herb Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,0.7,01-02-2026,0,GM,0,2900,2040.15,0,0,100,70.35,0,0,0,0,100,70.35,0,0,0,0,2800,1969.8,2800,1969.8,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000313,Tomato Ketchup,RM FOOD - CONDIMENTS,RAW MATERIAL,195.3,01-02-2026,0,PKT(2KG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000535,Under Counter Freezer (2 Door) FTWH120MS4 1200x 750x 850,BOH FOOD EQUIPMENT,CAPEX,86730,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000538,Ductless Chimney,OUTLET EQUIPMENT,CAPEX,14514,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000383,Ham Slice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,15.76,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000238,Chilli Garlic Mushroom Melts (Assembled),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,50.82,01-02-2026,0,PCS,0,59,2998.38,0,0,1,50.82,0,0,0,0,1,50.82,0,0,0,0,58,2947.56,58,2947.56,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000279,Chicken Sausage,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,42.33,01-02-2026,0,PCS,0,12,507.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,507.99,12,507.99,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000237,Cheesecake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,148.46,01-02-2026,0,PCS,0,4,593.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,593.84,4,593.84,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000313,Cheese Slice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,7.24,01-02-2026,0,PCS,0,51,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,369,51,369,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW00000300,Pita Bread,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,16.5,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000540,Plastic Box Big 6 Ltr,SMALLWARE,CAPEX,566.4,01-02-2026,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000541,SS Whisker 10 Inch,SMALLWARE,CAPEX,177,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000314,Mcilhenny-Tabasco Red (60Ml),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,204.75,01-02-2026,0,BTL(60ML/60gm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000339,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,50.19,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,PKG0000045,Corrugated Pizza Box (Large) Fits 10 Inch Pizza (Pack of 50),DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,406.35,01-02-2026,0,PKT(50PC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,PKG0000046,Recognition Card,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,DISPOSABLE TAKE AWAY PACKAGING,5.9,01-02-2026,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000366,Cinnamon Pistachio Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,73.5,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,CAP0000553,V4 - Muddler(Unbreakable),SMALLWARE,CAPEX,205.32,01-02-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000301,Opera Slice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,105,01-02-2026,0,PCS,0,16,1680.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1680.02,16,1680.02,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000256,Panini Bread,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.09,01-02-2026,0,GM,0,16880,1494.36,0,0,320,28.33,0,0,0,0,320,28.33,0,0,0,0,16560,1466.03,16560,1466.03,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000174,Forest Berry Crush,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.28,01-02-2026,0,GM,0,0,0,2400,672,0,0,0,0,0,0,0,0,0,0,0,0,2400,672,2400,672,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000163,Fried Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,0.51,01-02-2026,0,GM,0,3500,1795.5,0,0,300,153.9,0,0,0,0,300,153.9,0,0,0,0,3200,1641.6,3200,1641.6,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000242,Flat Bread,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,12.36,01-02-2026,0,PCS,0,63,778.59,0,0,2,24.72,0,0,0,0,2,24.72,0,0,0,0,61,753.87,61,753.87,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,RAW0000300,French Pain Au Chocolat,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,114.06,01-02-2026,0,PCS,0,21,2395.26,0,0,2,228.12,0,0,0,0,2,228.12,0,0,0,0,19,2167.14,19,2167.14,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,SAN0000079,Cling Film Roll,CLEANING TOOLS - WIPES/SCRUBBERS/PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,219.48,01-02-2026,0,PCS.,0,1,219.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219.48,1,219.48,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Main Store,PKG0000047,Black Round Container With Lid 50ML,DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,96.76,01-02-2026,0,PKT(100PC),0,1,96.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.76,1,96.76,0,0,0,0,0,0,28-02-2026,0,0,NA,NA,0,0,0,0,0,0,
