Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-11-2025,SE-243,28112025,-,-,CIGKII-PO-267,28-11-2025,RAW0000153,Chocochip Berliner,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,0,62.35,-,187.05,0,18,33.67,-,-,-,-,33.67,0,220.72,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-11-2025,SE-243,28112025,-,-,CIGKII-PO-267,28-11-2025,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,9,PCS,0,47.76,-,429.84,0,18,77.37,-,-,-,-,77.37,0,507.21,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-11-2025,SE-243,28112025,-,-,CIGKII-PO-267,28-11-2025,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,0,77.53,-,465.18,0,18,83.73,-,-,-,-,83.73,0,548.91,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-11-2025,SE-243,28112025,-,-,CIGKII-PO-267,28-11-2025,RAW0000163,Fried Chicken Flaky Burger,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,0,137.87,-,551.48,0,18,99.27,-,-,-,-,99.27,0,650.75,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-11-2025,SE-243,28112025,-,-,CIGKII-PO-267,28-11-2025,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PKT(75GM),0,55,-,330,0,5,16.5,-,-,-,-,16.5,0,346.5,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,27-11-2025,SE-242,CIGKII-PO-265,-,-,CIGKII-PO-265,27-11-2025,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,0,47.76,-,143.28,0,18,25.79,-,-,-,-,25.79,0,169.07,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,27-11-2025,SE-242,CIGKII-PO-265,-,-,CIGKII-PO-265,27-11-2025,RAW0000151,Basil and Oven Dried Tomato Pinwheel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,0,41.45,-,165.8,0,18,29.84,-,-,-,-,29.84,0,195.64,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,27-11-2025,SE-242,CIGKII-PO-265,-,-,CIGKII-PO-265,27-11-2025,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,1,PCS..,0,162.13,-,162.13,0,18,29.18,-,-,-,-,29.18,0,191.31,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,27-11-2025,SE-242,CIGKII-PO-265,-,-,CIGKII-PO-265,27-11-2025,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,3,PCS..,0,39.2,-,117.6,0,18,21.17,-,-,-,-,21.17,0,138.77,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,27-11-2025,SE-242,CIGKII-PO-265,-,-,CIGKII-PO-265,27-11-2025,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS..,0,146.6,-,146.6,0,18,26.39,-,-,-,-,26.39,0,172.99,,
