Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000242,Flat Bread (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2800,GM,0,0.07,-,196,0,5,9.8,-,-,-,-,9.8,0,205.8,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,PKT(100GM),0,47.49,-,332.43,0,18,59.84,-,-,-,-,59.84,0,392.27,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000238,Chilli Garlic Mushroom Melts (Assembled) (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,PKT(220GM),0,98.84,-,790.72,0,5,39.54,-,-,-,-,39.54,0,830.26,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000236,Cantonese Sauce (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PKT(500GM),0,51.48,-,154.44,0,5,7.72,-,-,-,-,7.72,0,162.16,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,25,PKT(100GM),0,39.87,-,996.75,0,18,179.42,-,-,-,-,179.42,0,1176.17,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PKT(100GM),0,40.38,-,121.14,0,18,21.81,-,-,-,-,21.81,0,142.95,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000235,Broiche Slices (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5400,GM,0,0.32,-,1728,0,5,86.4,-,-,-,-,86.4,0,1814.4,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000232,Bologense Sauce (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(500GM),0,150.52,-,150.52,0,5,7.53,-,-,-,-,7.53,0,158.05,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PKT(100GM),0,61.54,-,307.7,0,18,55.39,-,-,-,-,55.39,0,363.09,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000226,Arabiatta Sauce (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PKT(500GM),0,129.75,-,648.75,0,5,32.44,-,-,-,-,32.44,0,681.19,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PKT(250GM),0,137.05,-,548.2,0,18,98.68,-,-,-,-,98.68,0,646.88,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-12-2025,SE-291,26122025,-,-,CIGKII-PO-316,26-12-2025,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PKT(100GM),0,70.31,-,281.24,0,18,50.62,-,-,-,-,50.62,0,331.86,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),25-12-2025,SE-290,00307543,-,-,CIGKII-PO-315,25-12-2025,RAW00000278,Cherry Tomato (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0,0.22,-,55,0,5,2.75,-,-,-,-,2.75,0,57.75,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),25-12-2025,SE-290,00307543,-,-,CIGKII-PO-315,25-12-2025,RAW0000190,Tomato Large,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,KG,0,50.8,-,254,0,-,-,-,-,-,-,0,0,254,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),25-12-2025,SE-290,00307543,-,-,CIGKII-PO-315,25-12-2025,RAW0000203,Mozzarella Cheese 1Kg,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,KG,0,458,-,1374,0,5,68.7,-,-,-,-,68.7,0,1442.7,,
