Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,LIQUII BEVERAGES PRIVATE LIMITED,7-12-2025,SE-254,LIQZB001200,-,-,CIGKII-PO-278,5-12-2025,RAW0000171,Frozen Alphonso Mango Smoothie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,54,PCS(125GM),0,62,-,3348,0,5,167.4,-,-,-,-,167.4,0,3515.4,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,LIQUII BEVERAGES PRIVATE LIMITED,7-12-2025,SE-254,LIQZB001200,-,-,CIGKII-PO-278,5-12-2025,RAW0000173,Frozen Blueberry Blast Smoothie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,45,PCS(150GM),0,68,-,3060,0,5,153,-,-,-,-,153,0,3213,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,LIQUII BEVERAGES PRIVATE LIMITED,7-12-2025,SE-254,LIQZB001200,-,-,CIGKII-PO-278,5-12-2025,RAW0000172,Frozen Avocado Smoothie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,72,PCS(100GM),0,85,-,6120,0,5,306,-,-,-,-,306,0,6426,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Adcount Technologies Private Limited,7-12-2025,SE-253,AD3SI-25-000047,-,-,CIGKII-PO-276,7-12-2025,RAW0000015,Milk - Oat,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,81,PKT(200ML/200GM),0,45.02,-,3646.62,0,5,182.33,-,-,-,-,182.33,0,3828.95,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Adcount Technologies Private Limited,7-12-2025,SE-253,AD3SI-25-000047,-,-,CIGKII-PO-276,7-12-2025,RAW0000017,Milk - Almond,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,69,PKT(180ML/180GM),0,45.02,-,3106.38,0,5,155.32,-,-,-,-,155.32,0,3261.7,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,ACE ONE TECH,6-12-2025,SE-252,AOT/25-26/2376,-,-,CIGKII-PO-269,4-12-2025,CAP0000265,Installation,DIGITAL MENU BOARD,CAPEX,-,1,PCS,0,1500,-,1500,0,18,270,-,-,-,-,270,0,1770,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,ACE ONE TECH,6-12-2025,SE-252,AOT/25-26/2376,-,-,CIGKII-PO-269,4-12-2025,CAP0000019,Pos Printer Rp 80 V1 Rugtek,POS HARDWARE,CAPEX,-,2,PCS..,0,8150,-,16300,0,18,2934,-,-,-,-,2934,0,19234,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,KAPOOR ENTERPRISES,5-12-2025,SE-251,KE/2526/1646,-,-,CIGKII-PO-275,5-12-2025,RAW0000051,Chip - Chocolate Chip - Morde,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,10,PKT(500GM),0,157.7,-,1577,0,5,78.85,-,-,-,-,78.85,0,1655.85,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Kapoor Agencies,5-12-2025,SE-250,KA/2526/4434,-,-,CIGKII-PO-279,5-12-2025,RET0000081,Glass Water Bottle - 750 ML,BOTTLED WATER,RETAIL,-,48,Cases (12 PC),0,63,-,3024,0,5,151.2,-,-,-,-,151.2,0,3175.2,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Ocean Food And Beverages,5-12-2025,SE-249,OFB-5142/25-26,-,-,CIGKII-PO-273,5-12-2025,RAW0000047,Syrup- Roasted Hazelnut,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,3,BTL(1L/1300GM),0,640,-,1920,0,5,96,-,-,-,-,96,0,2016,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Ocean Food And Beverages,5-12-2025,SE-249,OFB-5142/25-26,-,-,CIGKII-PO-273,5-12-2025,RAW0000050,Syrup - Brown Butter,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,3,BTL(700ML/910GM),0,560,-,1680,0,5,84,-,-,-,-,84,0,1764,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,PKT(75GM),0,55,-,440,0,5,22,-,-,-,-,22,0,462,,
