Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,0,61.14,-,244.56,0,18,44.02,-,-,-,-,44.02,0,288.58,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,NOS,0,65,-,325,0,18,58.5,-,-,-,-,58.5,0,383.5,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,815.72,-,81.57,0,18,14.68,-,-,-,-,14.68,0,96.25,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.3,KG,0,142.58,-,42.77,0,18,7.7,-,-,-,-,7.7,0,50.47,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,24.83,-,2.48,0,18,0.45,-,-,-,-,0.45,0,2.93,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.2,KG,0,285.73,-,57.15,0,18,10.29,-,-,-,-,10.29,0,67.44,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,595.09,-,59.51,0,18,10.71,-,-,-,-,10.71,0,70.22,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,615.4,-,61.54,0,18,11.08,-,-,-,-,11.08,0,72.62,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.2,KG,0,703.13,-,140.63,0,18,25.31,-,-,-,-,25.31,0,165.94,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,403.83,-,40.38,0,18,7.27,-,-,-,-,7.27,0,47.65,,
