Deployment Name,Coffee Island Eros Churchgate - Mumbai
Start Date,01-12-2025
End Date,30-12-2025
Report Generation Date&Time,31/12/2025, 01:03:06 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,From Store/Kitchen,To Store/Kitchen,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RAW0000005,,Beans - Ethiopian Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,GM,3.01,-,3.01,0,-,0,0,-,17-12-2025,500,75.33,1506.665,1582,-,10,18-12-2025,500,75.33,1506.67,1582,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RET0000024,,Cold Coffee Can - Irish,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,55,-,55,0,-,0,0,-,17-12-2025,10,66,550,616,-,10,18-12-2025,10,66,550,616,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RET0000023,,Cold Coffee Can - Vietnamese,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,55.25,-,55.25,0,-,0,0,-,17-12-2025,11,72.93,607.75,680.68,-,10,18-12-2025,11,72.93,607.75,680.68,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,PKG0000009,,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.8,-,1.8,0,-,0,0,-,17-12-2025,400,129.6,720.0109084297922,849.61,-,10,18-12-2025,400,129.6,720.01,849.61,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,PKG0000016,,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,3.11,-,3.11,0,-,0,0,-,17-12-2025,600,336.23,1867.960561138398,2204.19,-,10,18-12-2025,600,336.23,1867.96,2204.19,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RAW0000028,,Milkshake Powder - Chocolate,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.49,-,0.49,0,-,0,0,-,17-12-2025,3000,72.9,1458,1530.9,-,10,18-12-2025,3000,72.9,1458,1530.9,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RAW0000029,,Milkshake Powder - Strawberry,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.4,-,0.4,0,-,0,0,-,17-12-2025,3000,60,1200,1260,-,10,18-12-2025,3000,60,1200,1260,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RAW0000024,,Protein Powder - Cookie & Cream,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,1.45,-,1.45,0,-,0,0,-,17-12-2025,1000,261,1450,1711,-,10,18-12-2025,1000,261,1450,1711,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,17-12-2025,-,DD10,Received,RAW0000023,,Protein Powder - Espresso,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,1.45,-,1.45,0,-,0,0,-,17-12-2025,1000,261,1450,1711,-,10,18-12-2025,1000,261,1450,1711,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,19-12-2025,-,DD11,Received,RAW0000014,,Milk - Regular,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.07,-,0.07,0,-,0,0,-,19-12-2025,24000,81.29,1625.8064516129034,1707.1,-,11,20-12-2025,24000,81.29,1625.81,1707.1,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,20-12-2025,-,DD12,Received,RAW0000014,,Milk - Regular,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.07,-,0.07,0,-,0,0,-,20-12-2025,24000,81.29,1625.8064516129034,1707.1,-,12,23-12-2025,24000,81.29,1625.81,1707.1,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000102,,Belgian Chocolate Fudge Brownie,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,51.92,-,51.92,0,-,0,0,-,25-12-2025,3,28.04,155.75674953352149,183.8,-,13,27-12-2025,3,28.04,155.76,183.8,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000154,,Choco Fudge Delight,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,47.76,-,47.76,0,-,0,0,-,25-12-2025,2,17.19,95.51891864150943,112.71,-,13,27-12-2025,2,17.19,95.52,112.71,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000025,,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.79,-,0.79,0,-,0,0,-,25-12-2025,3000,117.75,2355,2472.75,-,13,27-12-2025,3000,117.75,2355,2472.75,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000089,,Cold Brew Tiramisu,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,143.69,-,143.69,0,-,0,0,-,25-12-2025,1,25.86,143.6865081818182,169.55,-,13,27-12-2025,1,25.86,143.69,169.55,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,KIA0000006,,Disposable Nitrile Gloves Blue,CT_33,COOKING ACCESSORIES,-,KITCHEN ACCESSORIES,PCS..,3,-,3,0,-,0,0,-,25-12-2025,100,15,300,315,-,13,27-12-2025,100,15,300,315,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000064,,Oregano,CT_52,RM FOOD - CONDIMENTS,-,RAW MATERIAL,PCS..,0.5,-,0.5,0,-,0,0,-,25-12-2025,100,5.95,49.6,55.55,-,13,27-12-2025,100,5.95,49.6,55.55,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000167,,Pistachio Sauce,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1100GM),765,-,765,0,-,0,0,-,25-12-2025,1,38.25,765,803.25,-,13,27-12-2025,1,38.25,765,803.25,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000104,,Rocky Road & Pecan Muffin,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,89.59,-,89.59,0,-,0,0,-,25-12-2025,2,32.25,179.184,211.43,-,13,27-12-2025,2,32.25,179.18,211.43,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000098,,Sea Salt Caramel Brookie,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS..,55.81,-,55.81,0,-,0,0,-,25-12-2025,2,20.09,111.61881465486726,131.71,-,13,27-12-2025,2,20.09,111.62,131.71,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000057,,Sugar - Sachet - Brown (5Gm),CT_51,RM BEVERAGES - VEG INGREDIENTS,-,RAW MATERIAL,PCS..,0.9,-,0.9,0,-,0,0,-,25-12-2025,1000,45,900,945,-,13,27-12-2025,1000,45,900,945,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD13,Received,RAW0000056,,Sugar Sachets (White),CT_51,RM BEVERAGES - VEG INGREDIENTS,-,RAW MATERIAL,PCS..,0.8,-,0.8,0,-,0,0,-,25-12-2025,789,31.56,631.2,662.76,-,13,27-12-2025,789,31.56,631.2,662.76,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD14,Received,RAW0000113,,Broccomole,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,GM,0.4,-,0.4,0,-,0,0,-,25-12-2025,63,4.52,25.117937947741932,29.64,-,14,27-12-2025,63,4.52,25.12,29.64,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,25-12-2025,-,DD14,Received,RAW0000087,,Peri Peri Cheese Toastie,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,65.2,-,65.2,0,-,0,0,-,25-12-2025,2,23.47,130.40733651491368,153.88,-,14,27-12-2025,2,23.47,130.41,153.88,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,28-12-2025,-,DD15,Received,RAW0000061,,Fizzy - Tonic Water,CT_51,RM BEVERAGES - VEG INGREDIENTS,-,RAW MATERIAL,PCS..,30,-,30,0,-,0,0,-,28-12-2025,8,96,240,336,-,15,31-12-2025,8,96,240,336,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,28-12-2025,-,DD15,Received,RAW0000014,,Milk - Regular,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.07,-,0.07,0,-,0,0,-,28-12-2025,12000,40.65,812.9031539782451,853.55,-,15,31-12-2025,12000,40.65,812.9,853.55,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Phoenix Market City - Mumbai,Coffee Island Eros Churchgate - Mumbai,-,28-12-2025,-,DD15,Received,RAW0000132,,Olives Black Whole,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,GM,0.65,-,0.65,0,-,0,0,-,28-12-2025,225,26.21,145.62494505494502,171.83,-,15,31-12-2025,225,26.21,145.62,171.83,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,6.5,264.03,5280.6,5544.63,-,31-12-2025,6.5,264.03,5280.6,5544.63,-,22,31-12-2025,6.5,264.03,5280.6,5544.63,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,RET0000043,,Chocolate Almond - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,PCS..,50.34,-,50.34,5,45.31,251.7,297.01,-,31-12-2025,5,45.31,251.7,297.01,-,22,31-12-2025,5,45.31,251.7,297.01,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,RET0000044,,Chocolate Cashew - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,PCS..,50.34,-,50.34,10,90.61,503.4,594.01,-,31-12-2025,10,90.61,503.4,594.01,-,22,31-12-2025,10,90.61,503.4,594.01,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,CNC0000035,70131000,CI Boba Beverage Glassware 360ML,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,60,-,60,12,129.6,720,849.6,-,31-12-2025,12,129.6,720,849.6,-,22,31-12-2025,12,129.6,720,849.6,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,RET0000023,,Cold Coffee Can - Vietnamese,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,56,-,56,24,161.28,1344,1505.28,-,31-12-2025,24,161.28,1344,1505.28,-,22,31-12-2025,24,161.28,1344,1505.28,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,CNC0000006,,Cup And Saucer Set - 04Oz,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,255,-,255,18,550.8,4590,5140.8,-,31-12-2025,18,550.8,4590,5140.8,-,22,31-12-2025,18,550.8,4590,5140.8,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,CNC0000008,,Cup And Saucer Set - 08Oz,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,298,-,298,18,643.68,5364,6007.68,-,31-12-2025,18,643.68,5364,6007.68,-,22,31-12-2025,18,643.68,5364,6007.68,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000009,48236900,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.8,-,1.8,500,162,900.01,1062.01,-,31-12-2025,500,162,900.0136355372401,1062.01,-,22,31-12-2025,500,162,900.01,1062.01,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000001,48239090,Disposable - Cutlery Sleeve,CT_18,DISPOSABLE CUTLERY - CUTLERY POUCH,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,500,99,550,649,-,31-12-2025,500,99,549.9999999999999,649,-,22,31-12-2025,500,99,550,649,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.23,-,2.23,500,200.25,1112.5,1312.75,-,31-12-2025,500,200.25,1112.5018749062547,1312.75,-,22,31-12-2025,500,200.25,1112.5,1312.75,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,1000,198,1100,1298,-,31-12-2025,1000,198,1099.9959185339374,1298,-,22,31-12-2025,1000,198,1100,1298,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,1600,186.18,1034.32,1220.5,-,31-12-2025,1600,186.18,1034.3152351138303,1220.5,-,22,31-12-2025,1600,186.18,1034.32,1220.5,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,-,-,0,200,-,0,0,-,31-12-2025,200,-,0,0,-,22,31-12-2025,200,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,2000,140.4,780,920.4,1 Pkt- 100 Pcs,31-12-2025,2000,140.4,780,920.4,-,22,31-12-2025,2000,140.4,780,920.4,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,RET0000042,,The Ultimate Sweet Crunchy Nut Mix - 70 Gms,CT_68,RTE - SNACKS,-,RETAIL,PCS..,58.39,-,58.39,5,35.03,291.95,326.98,-,31-12-2025,5,35.03,291.95,326.98,-,22,31-12-2025,5,35.03,291.95,326.98,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000007,,Yellow Carry Bag Medium - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,8.61,-,8.61,200,309.96,1722,2031.96,-,31-12-2025,200,309.96,1722,2031.96,-,22,31-12-2025,200,309.96,1722,2031.96,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,-,29-12-2025,30-12-2025,IN19,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.5,-,7.5,200,270,1500,1770,-,31-12-2025,200,270,1500,1770,-,22,31-12-2025,200,270,1500,1770,-,No,-,-,0,0.00,0,0,0,0,Received,
,,,,,,,,,,,,,,,,,,Grand Total,11800.17,122780.46,134580.63,,,,14858.98,154296.07,169155.05,,,,,14858.98,154296.07,169155.05,,,,,,0,,0,,0,
