Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt,Physical Adjusted Closing Qty ,Amt
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000007,Yellow Carry Bag Medium - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,10.16,01-10-2025,1966,PCS,19974.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,1084,11013.22,1069,10860.83,-897,-9113.34,1966,19974.17,1069,10860.83,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000008,Yellow Carry Bag Large - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,12.04,01-10-2025,265,PCS,3189.54,0,0,0,0,0,0,0,0,0,0,500,6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,1043,12553.55,1038,12493.37,273,3285.83,765,9207.54,1038,12493.37,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000009,Disposable - Cup Holder,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,DISPOSABLE TAKE AWAY PACKAGING,2.55,01-10-2025,1238,PCS,3160.09,0,0,0,0,0,0,0,0,0,0,700,1786.8,2109,5383.38,0,0,0,0,2109,5383.38,0,0,0,0,0,0,30-12-2025,556,1419.23,585,1493.26,756,1929.75,-171,-436.49,585,1493.26,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000010,Bagasse Lid 80 Mm,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,2.58,01-10-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000011,Disposable - Sealing Foil,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,DISPOSABLE TAKE AWAY PACKAGING,1.3,01-10-2025,400,PCS,518.92,0,0,0,0,0,0,0,0,0,0,1700,2205.4,1379,1788.97,0,0,100,129.73,1479,1918.7,0,0,0,0,0,0,30-12-2025,779,1010.59,805,1044.32,184,238.7,621,805.62,805,1044.32,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000012,Disposable - Paper Cup 08Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,5.55,01-10-2025,1913,PCS,10609.5,0,0,0,0,0,0,0,0,0,0,0,0,1247,6915.86,0,0,225,1247.85,1472,8163.71,0,0,0,0,0,0,30-12-2025,441,2445.79,435,2412.51,-6,-33.28,441,2445.79,435,2412.51,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000013,Disposable - Paper Cup 12Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,5.82,01-10-2025,1315,PCS,7657.06,0,0,0,0,0,0,0,0,0,0,800,4658.29,864,5030.95,0,0,375,2183.57,1239,7214.52,0,0,0,0,400,2329.14,30-12-2025,353,2055.47,355,2067.11,-121,-704.57,476,2771.68,355,2067.11,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000014,Disposable - Paper Cup 16Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,7.02,01-10-2025,1637,PCS,11493.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,10791.28,30-12-2025,0,0,NA,NA,-100,-702.1,100,702.1,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000015,Plastic Transparent Bowl,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,8.74,01-10-2025,200,PCS,1748.76,0,0,0,0,0,0,0,0,0,0,0,0,145,1267.85,0,0,0,0,145,1267.85,0,0,0,0,0,0,30-12-2025,-25,-218.59,NA,NA,-80,-699.5,55,480.91,-25,-218.59,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000016,Disposable - Lid (Cold) 12Oz - Dome,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,3.64,01-10-2025,1110,PCS,4045.45,0,0,0,0,0,0,0,0,0,0,1300,4737.91,827,3014.04,0,0,300,1093.36,1127,4107.4,0,0,0,0,600,2186.73,30-12-2025,551,2008.14,560,2040.95,-123,-448.28,683,2489.22,560,2040.95,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000017,Disposable - Lid (Hot) 12Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,4.66,01-10-2025,1640,PCS,7644.04,0,0,0,0,0,0,0,0,0,0,0,0,33,153.81,0,0,0,0,33,153.81,0,0,0,0,1684,7849.12,30-12-2025,0,0,0,0,77,358.9,-77,-358.9,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000018,Disposable - Lid (Hot) 08Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,2.86,01-10-2025,1081,PCS,3087.16,0,0,0,0,0,0,0,0,0,0,1650,4712.13,1247,3561.23,0,0,0,0,1247,3561.23,0,0,0,0,300,856.75,30-12-2025,1098,3135.71,1052,3004.34,-132,-376.97,1184,3381.31,1052,3004.34,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000020,Disposable - Straw - 08Mm,DISPOSABLE PACKAGING - BEVERAGES - STRAW,DISPOSABLE TAKE AWAY PACKAGING,0.74,01-10-2025,600,PCS,443.75,0,0,0,0,0,0,0,0,0,0,2500,1848.98,1739,1286.15,0,0,100,73.96,1839,1360.11,8,5.92,0,0,200,147.92,30-12-2025,694,513.28,710,525.11,-343,-253.68,1053,778.79,710,525.11,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000021,Disposable - Straw - 12Mm,DISPOSABLE PACKAGING - BEVERAGES - STRAW,DISPOSABLE TAKE AWAY PACKAGING,1.52,01-10-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,400,607.23,372,564.73,0,0,0,0,372,564.73,1,1.52,0,0,0,0,30-12-2025,263,399.26,230,349.16,203,308.17,27,40.99,230,349.16,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000023,Disposable - Stirrer,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,DISPOSABLE TAKE AWAY PACKAGING,0.13,01-10-2025,1100,PCS,142.78,0,0,0,0,0,0,0,0,0,0,1500,194.7,1281,166.27,0,0,0,0,1281,166.27,0,0,0,0,0,0,30-12-2025,1518,197.04,1520,197.3,201,26.09,1319,171.21,1520,197.3,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000024,Food Wrapping Paper - Ci,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,DISPOSABLE TAKE AWAY PACKAGING,65.22,01-10-2025,9,PKT(100PC),587.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,9.7,632.67,9.4,613.1,0.4,26.09,9,587.01,9.4,613.1,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000026,Standup Single Estate Kenya - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-10-2025,38,PCS,1138.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,299.72,10,299.72,0,0,0,0,0,0,30-12-2025,19,569.47,19,569.47,-9,-269.75,28,839.22,19,569.47,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000027,Standup Volcano Blend - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-10-2025,25,PCS,749.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,9,269.75,9,269.75,-16,-479.55,25,749.3,9,269.75,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000028,Standup Single Estate Ethiopia - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-10-2025,37,PCS,1108.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,24,719.33,24,719.33,-13,-389.64,37,1108.96,24,719.33,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000029,Standup Global Blend Ethiopia - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-10-2025,25,PCS,749.3,0,0,0,0,0,0,0,0,0,0,10,299.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,14,419.61,12,359.66,-23,-689.36,35,1049.02,12,359.66,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000030,Standup Global Blend Kenya - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-10-2025,21,PCS,629.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,4,119.89,3,89.92,-18,-539.5,21,629.41,3,89.92,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,0.84,01-10-2025,19500,GM,16345.81,0,0,0,0,0,0,0,0,0,0,5000,4191.23,20119,16864.68,0,0,0,0,20119,16864.68,3586,3005.95,0,0,0,0,30-12-2025,4830,4048.73,4720,3956.52,3925,3290.12,795,666.41,4720,3956.52,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,0.81,01-10-2025,15800,GM,12864.52,0,0,0,0,0,0,0,0,0,0,55000,44781.55,58258.9,47434.98,0,0,0,0,58258.9,47434.98,4106,3343.15,0,0,0,0,30-12-2025,17542.8,14283.52,18780,15290.86,10344.9,8422.92,8435.1,6867.94,18780,15290.86,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000003,Beans - Kenya Blend,RM BEVERAGES - BEANS,RAW MATERIAL,1.15,01-10-2025,6300,GM,7232.38,0,0,0,0,0,0,0,0,0,0,0,0,3172.5,3642.02,0,0,2000,2295.99,5172.5,5938.01,64,73.47,0,0,0,0,30-12-2025,1186,1361.52,1320,1515.36,256.5,294.46,1063.5,1220.89,1320,1515.36,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000004,Beans - Ethiopian Blend,RM BEVERAGES - BEANS,RAW MATERIAL,1.11,01-10-2025,6657,GM,7421.56,0,0,0,0,0,0,0,0,0,0,1500,1672.27,2189.5,2440.96,0,0,0,0,2189.5,2440.96,90,100.34,0,0,4000,4459.4,30-12-2025,674,751.41,823,917.52,-1054.5,-1175.61,1877.5,2093.13,823,917.52,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000005,Beans - Ethiopian Single Estate,RM BEVERAGES - BEANS,RAW MATERIAL,3.16,01-10-2025,6817,GM,21568.96,0,0,0,0,0,0,0,0,0,0,0,0,1524.5,4823.51,0,0,0,0,1524.5,4823.51,46,145.54,0,0,4000,12655.99,30-12-2025,369,1167.51,410,1297.24,-836.5,-2646.68,1246.5,3943.92,410,1297.24,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000006,Beans - Kenya Single Estate,RM BEVERAGES - BEANS,RAW MATERIAL,3.63,01-10-2025,7846,GM,28504.85,0,0,0,0,0,0,0,0,0,0,1000,3633.04,2305,8374.16,0,0,0,0,2305,8374.16,46,167.12,0,0,5000,18165.21,30-12-2025,900,3269.74,875,3178.91,-620,-2252.49,1495,5431.4,875,3178.91,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000007,Popping Boba - Cafe,RM BEVERAGES - BOBA,RAW MATERIAL,746.15,01-10-2025,8.203,JAR(2KG/1280GM),6120.75,0,0,0,0,0,0,0,0,0,0,0,0,2.227,1661.35,0,0,0,0,2.227,1661.35,0.023,17.49,0,0,0,0,30-12-2025,4.221,3149.56,4.203,3136.15,-1.75,-1305.76,5.953,4441.82,4.203,3136.15,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000008,Popping Boba - Passionfruit,RM BEVERAGES - BOBA,RAW MATERIAL,900.64,01-10-2025,4.578,JAR(2KG/1280GM),4123.23,0,0,0,0,0,0,0,0,0,0,0,0,0.539,485.5,0,0,0,0,0.539,485.5,0.07,63.33,0,0,0,0,30-12-2025,3.38,3044.58,3.38,3044.58,-0.588,-529.83,3.969,3574.63,3.38,3044.58,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000009,Popping Boba - Peach,RM BEVERAGES - BOBA,RAW MATERIAL,900.64,01-10-2025,3.563,JAR(2KG/1280GM),3208.52,0,0,0,0,0,0,0,0,0,0,0,0,1.172,1055.44,0,0,0,0,1.172,1055.44,0.117,105.54,0,0,0,0,30-12-2025,1.327,1195.46,1.302,1172.94,-0.971,-874.6,2.274,2048.05,1.302,1172.94,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000010,Crema - Base - Rich Cream (Whip Topping),RM BEVERAGES - GARNISHING,RAW MATERIAL,0.2,01-10-2025,12680,GM,2503.03,12000,2205,0,0,0,0,0,0,0,0,0,0,11958.4,2360.59,0,0,0,0,11958.4,2360.59,1820,359.27,0,0,0,0,30-12-2025,11807.6,2330.82,11900,2349.06,998.4,197.08,10901.6,2151.98,11900,2349.06,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000011,Juice Topping - Ginger,RM BEVERAGES - GARNISHING,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,30-12-2025,-2,0,0,0,64,0,-64,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,0.16,01-10-2025,35400,GM,5685.42,143360,20273.57,0,0,0,0,0,0,0,0,0,0,128300,20605.63,0,0,0,0,128300,20605.63,1590,255.36,0,0,0,0,30-12-2025,53520,8595.58,49600,7966.01,730,117.24,48870,7848.77,49600,7966.01,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,0.07,01-10-2025,332865,GM,23951.46,563000,37200,0,0,0,0,0,0,0,0,0,0,520785,37473.33,0,0,0,0,520785,37473.33,32195,2316.61,0,0,225200,16204.37,30-12-2025,93290,6712.73,94700,6814.18,-22985,-1653.9,117685,8468.08,94700,6814.18,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000015,Milk - Oat,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,0.26,01-10-2025,23400,GM,6177.96,12000,2836.26,0,0,0,0,0,0,0,0,4860,1283.11,20400,5385.91,0,0,11700,3088.98,32100,8474.89,0,0,0,0,0,0,30-12-2025,9500,2508.15,9540,2518.71,1380,364.34,8160,2154.37,9540,2518.71,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000016,Milk - Soya,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,0.22,01-10-2025,0,GM,0,900,500,0,0,0,0,0,0,0,0,0,0,1600,344.07,0,0,0,0,1600,344.07,0,0,0,0,0,0,30-12-2025,0,0,0,0,700,150.53,-700,-150.53,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000017,Milk - Almond,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,0.3,01-10-2025,25380,GM,7694.95,13700,4776.26,0,0,0,0,0,0,0,0,2160,654.89,30000,9095.68,0,0,4500,1364.35,34500,10460.03,540,163.72,0,0,0,0,30-12-2025,9700,2940.94,9360,2837.85,3160,958.08,6200,1879.77,9360,2837.85,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000018,Milk - Skimmed,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,0.08,01-10-2025,35600,GM,2909.21,0,0,0,0,0,0,0,0,0,0,0,0,10100,825.37,0,0,0,0,10100,825.37,17550,1434.17,0,0,0,0,30-12-2025,9280,758.36,9340,763.26,1390,113.59,7950,649.67,9340,763.26,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000019,Milk - Milk Maid,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,0.35,01-10-2025,14310,GM,4950.94,2280,756,0,0,0,0,0,0,0,0,0,0,7100,2456.44,0,0,0,0,7100,2456.44,630,217.97,0,0,0,0,30-12-2025,6140,2124.3,6190,2141.6,-2670,-923.76,8860,3065.36,6190,2141.6,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000021,Milkshake Topping - Chocolate Crumble,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000022,Protein Powder - Caramel,RM BEVERAGES - POWDERS,RAW MATERIAL,1.73,01-10-2025,1670,GM,2896.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,1610,2792.71,NA,NA,-60,-104.08,1670,2896.78,1610,2792.71,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000023,Protein Powder - Espresso,RM BEVERAGES - POWDERS,RAW MATERIAL,1.71,01-10-2025,1355,GM,2318.41,0,0,0,0,0,0,0,0,0,0,0,0,330,564.63,0,0,0,0,330,564.63,0,0,0,0,0,0,30-12-2025,1037,1774.31,1037,1774.31,12,20.53,1025,1753.78,1037,1774.31,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000024,Protein Powder - Cookie & Cream,RM BEVERAGES - POWDERS,RAW MATERIAL,1.71,01-10-2025,1365,GM,2335.52,0,0,0,0,0,0,0,0,0,0,0,0,132,225.85,0,0,0,0,132,225.85,168,287.45,0,0,0,0,30-12-2025,1148,1964.23,1147,1962.52,82,140.3,1065,1822.22,1147,1962.52,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000025,Chocolate Powder - Hot,RM BEVERAGES - POWDERS,RAW MATERIAL,0.88,01-10-2025,4560,GM,4013.48,0,0,0,0,0,0,0,0,0,0,23500,20683.49,19186,16886.53,0,0,3000,2640.45,22186,19526.98,602,529.85,0,0,0,0,30-12-2025,4588,4038.12,4535,3991.47,-737,-648.67,5272,4640.14,4535,3991.47,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000027,Granita Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000028,Milkshake Powder - Chocolate,RM BEVERAGES - POWDERS,RAW MATERIAL,0.57,01-10-2025,2744,GM,1573.63,0,0,0,0,0,0,0,0,0,0,0,0,1500,860.22,0,0,0,0,1500,860.22,550,315.41,0,0,0,0,30-12-2025,1167,669.25,1144,656.06,450,258.07,694,398,1144,656.06,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000029,Milkshake Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,0.47,01-10-2025,8225,GM,3882.2,0,0,0,0,0,0,0,0,0,0,0,0,950,448.4,0,0,1000,472,1950,920.4,550,259.6,0,0,0,0,30-12-2025,5823,2748.46,5821,2747.51,96,45.31,5725,2702.2,5821,2747.51,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000031,Chocolate Powder - Hazelnut,RM BEVERAGES - POWDERS,RAW MATERIAL,0.95,01-10-2025,7153,GM,6794.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,506.3,0,0,0,0,30-12-2025,5960,5661.4,NA,NA,-660,-626.93,6620,6288.34,5960,5661.4,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000032,Chocolate Powder - Salted Caramel,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000033,Chocolate Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,0.78,01-10-2025,9155,GM,7140.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9155,7140.72,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000034,Chocolate Powder - 0% Sugar,RM BEVERAGES - POWDERS,RAW MATERIAL,2.45,01-10-2025,8044,GM,19724.21,0,0,0,0,0,0,0,0,0,0,0,0,3000,7356.12,0,0,2000,4904.08,5000,12260.2,3050,7478.72,0,0,0,0,30-12-2025,0,0,0,0,6,14.71,-6,-14.71,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000035,Iced Tea Powder - Green Apple,RM BEVERAGES - POWDERS,RAW MATERIAL,0.45,01-10-2025,7126,GM,3178.48,0,0,0,0,0,0,0,0,0,0,0,0,210,93.67,0,0,0,0,210,93.67,7000,3122.28,0,0,0,0,30-12-2025,0,0,NA,NA,84,37.47,-84,-37.47,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000036,Iced Tea Powder - Classic Lemon,RM BEVERAGES - POWDERS,RAW MATERIAL,0.43,01-10-2025,5536,GM,2397.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2381.83,0,0,0,0,30-12-2025,0,0,NA,NA,-36,-15.59,36,15.59,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000037,Iced Tea Powder - Peach Paradise,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000038,Refresh Tea - Lime & Ginger,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000039,Refresh Tea - Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,0.97,01-10-2025,6644,GM,6428.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,6289.4,0,0,0,0,30-12-2025,0,0,NA,NA,-144,-139.33,144,139.33,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000040,Refresh Tea - Peach,RM BEVERAGES - POWDERS,RAW MATERIAL,1.01,01-10-2025,5585,GM,5667.66,0,0,0,0,0,0,0,0,0,0,0,0,360,365.33,0,0,0,0,360,365.33,5500,5581.4,0,0,0,0,30-12-2025,-360,-365.33,NA,NA,-85,-86.26,-275,-279.07,-360,-365.33,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000041,Granita Powder - Pineapple Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000042,Granita Powder - Peach,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000043,Coffee Powder - Coffeeccino,RM BEVERAGES - POWDERS,RAW MATERIAL,0.93,01-10-2025,13483,GM,12568.85,0,0,0,0,0,0,0,0,0,0,0,0,1740,1622.03,0,0,500,466.1,2240,2088.13,11200,10440.64,0,0,0,0,30-12-2025,0,0,0,0,-43,-40.08,43,40.08,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000044,Milkshake Powder - Cheesecake,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-10-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000051,Chip - Chocolate Chip - Morde,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.37,01-10-2025,4980,GM,1853.42,0,0,0,0,0,0,0,0,0,0,0,0,2640,982.53,0,0,0,0,2640,982.53,50,18.61,0,0,0,0,30-12-2025,2508,933.41,2510,934.15,220,81.88,2290,852.27,2510,934.15,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000052,Tea Bag - Butterfly Pea,RM BEVERAGES - TEA BAGS,RAW MATERIAL,0,01-10-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-12-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000053,Tea Bag - Chamomile And Lemon Grass,RM BEVERAGES - TEA BAGS,RAW MATERIAL,8.4,01-10-2025,140,PCS,1176,0,0,0,0,0,0,0,0,0,0,0,0,82,688.8,0,0,10,84,92,772.8,0,0,0,0,0,0,30-12-2025,32,268.8,32,268.8,-16,-134.4,48,403.2,32,268.8,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000054,Tea Bag - Indian Masala,RM BEVERAGES - TEA BAGS,RAW MATERIAL,7.88,01-10-2025,46,PCS,362.25,0,0,0,0,0,0,0,0,0,0,0,0,37,291.38,0,0,0,0,37,291.38,0,0,0,0,0,0,30-12-2025,14,110.25,14,110.25,5,39.38,9,70.88,14,110.25,
