Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt,Physical Adjusted Closing Qty ,Amt
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000054,Water Bottle - Ebony - Black,SIPPERS/BOTTLES,RETAIL,550,01-04-2025,12,PCS,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,12,6600,12,6600,0,0,12,6600,12,6600,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000089,Manual Pour Over Aeropress Coffee And Espresso Maker: 85R11,BOH BEVERAGE EQUIPMENT,CAPEX,4640,01-04-2025,1,PCS,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4640,1,4640,0,0,0,0,0,0,30-06-2025,1,4640,1,4640,1,4640,0,0,1,4640,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000050,Sipper - Glass With Grey Sleeve,SIPPERS/BOTTLES,RETAIL,275,01-04-2025,9,PCS,2475,0,0,0,0,0,0,0,0,0,0,0,0,5,1375,0,0,0,0,5,1375,0,0,0,0,0,0,30-06-2025,2,550,2,550,-2,-550,4,1100,2,550,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000035,Broom And Dust Pan,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,501.5,01-04-2025,2,PCS,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1003,2,1003,0,0,2,1003,2,1003,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.08,01-04-2025,250,GM,270.13,6750,7494.11,0,0,0,0,0,0,0,0,0,0,1800,1944.93,0,0,0,0,1800,1944.93,4550,4916.35,0,0,0,0,30-06-2025,150,162.08,150,162.08,-500,-540.26,650,702.34,150,162.08,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000141,Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.77,01-04-2025,825,GM,635.25,9525,7334.25,0,0,0,0,0,0,0,0,0,0,5625,4331.25,0,0,0,0,5625,4331.25,445,342.65,0,0,0,0,30-06-2025,1175,904.75,1170,900.9,-3110,-2394.7,4280,3295.6,1170,900.9,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000135,Cheese Feta Imported,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.92,01-04-2025,500,GM,960.61,2000,3842.54,0,0,0,0,0,0,0,0,0,0,90,172.91,0,0,0,0,90,172.91,1293,2484.13,0,0,0,0,30-06-2025,440,845.34,500,960.61,-617,-1185.39,1117,2146,500,960.61,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.47,01-04-2025,350,GM,164.66,11700,5504.45,0,0,0,0,0,0,0,0,0,0,7100,3340.32,0,0,0,0,7100,3340.32,3730,1754.84,0,0,0,0,30-06-2025,60,28.23,60,28.23,-1160,-545.74,1220,573.97,60,28.23,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CNC0000008,Cup And Saucer Set - 08Oz,CROCKERY,CROCKERY & CUTLERY,333.76,01-04-2025,61,PCS,20359.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1001.28,0,0,0,0,30-06-2025,58,19358.08,58,19358.08,0,0,58,19358.08,58,19358.08,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000036,DI Churn Brush Hard Short Green PC W1,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1982.4,01-04-2025,1,PCS,1982.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,1982.4,1,1982.4,0,0,1,1982.4,1,1982.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000198,Pvc Condiment Organiser 11 Compartment,SMALLWARE,CAPEX,3245,01-04-2025,1,PCS,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,3245,1,3245,0,0,1,3245,1,3245,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000060,Hoodie - M,WINTER GARMENTS,RETAIL,675,01-04-2025,10,PCS,6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,10,6750,10,6750,0,0,10,6750,10,6750,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.7,01-04-2025,100,GM,70.21,3000,2106.64,0,0,0,0,0,0,0,0,0,0,90,63.19,0,0,0,0,90,63.19,3130,2197.7,0,0,0,0,30-06-2025,95,66.7,95,66.7,215,150.96,-120,-84.26,95,66.7,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000133,Togarashi Seasoning,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,4.5,01-04-2025,750,GM,3373.24,500,1606.57,0,0,0,0,0,0,0,0,0,0,44,197.9,0,0,0,0,44,197.9,3.5,15.74,0,0,0,0,30-06-2025,703.5,3164.1,702,3157.35,-500.5,-2251.08,1202.5,5408.43,702,3157.35,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000032,Chocolate Powder - Salted Caramel,RM BEVERAGES - POWDERS,RAW MATERIAL,0.83,01-04-2025,7000,GM,5815.04,0,0,0,0,0,0,0,0,0,0,0,0,400,332.29,0,0,500,415.36,900,747.65,5700,4735.1,0,0,0,0,30-06-2025,0,0,0,0,-400,-332.29,400,332.29,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000038,Dustbin Green (70 Ltrs.) (with paddle & flat lid),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,289.1,01-04-2025,1,PCS,289.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,289.1,1,289.1,0,0,1,289.1,1,289.1,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000134,Creamer For Tea,SMALLWARE,CAPEX,47.2,01-04-2025,6,PCS,283.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.2,0,0,0,0,30-06-2025,5,236,5,236,0,0,5,236,5,236,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000025,Ice Tea - Peach,RTD ICE TEAS - BOTTLE/CAN,RETAIL,67.8,01-04-2025,7,PCS,474.6,0,0,0,0,0,0,0,0,0,0,0,0,1,67.8,0,0,1,67.8,2,135.6,0,0,0,0,0,0,30-06-2025,0,0,0,0,-5,-339,5,339,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000019,Bkr Tube Jar With Cork Lid 50Ml,PACKED COFFEE BEANS,RETAIL,45,01-04-2025,21,PCS,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,20,900,20,900,-1,-45,21,945,20,900,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,39.93,01-04-2025,8,PCS,319.45,165,6588.65,0,0,0,0,0,0,0,0,0,0,88,3513.94,0,0,0,0,88,3513.94,58,2316.01,0,0,0,0,30-06-2025,3,119.79,4,159.72,-23,-918.42,27,1078.14,4,159.72,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.56,01-04-2025,400,GM,224.14,16300,9134.02,0,0,0,0,0,0,0,0,0,0,10850,6079.91,0,0,0,0,10850,6079.91,2350,1316.85,0,0,0,0,30-06-2025,50,28.02,50,28.02,-3450,-1933.24,3500,1961.26,50,28.02,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000059,Hoodie - S,WINTER GARMENTS,RETAIL,675,01-04-2025,2,PCS,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1350,2,1350,0,0,2,1350,2,1350,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PPD0000027,Standup Volcano Blend - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,25.4,01-04-2025,20,PCS,508,0,0,0,0,0,0,0,0,0,0,0,0,3,76.2,0,0,0,0,3,76.2,0,0,0,0,0,0,30-06-2025,20,508,18,457.2,1,25.4,17,431.8,18,457.2,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000016,Coffee Mug - Classic - Celeste - Light Green,MUGS/CUPS,RETAIL,101.29,01-04-2025,11,PCS,1114.24,0,0,0,0,0,0,0,0,0,0,5,506.47,3,303.88,0,0,0,0,3,303.88,0,0,0,0,0,0,30-06-2025,13,1316.83,15,1519.42,2,202.59,13,1316.83,15,1519.42,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PKG0000031,Kitchen Roll 1 Kg,DISPOSABLE PACKAGING - KITCHEN ROLL,DISPOSABLE TAKE AWAY PACKAGING,154.83,01-04-2025,6,PCS,928.98,0,0,0,0,0,0,0,0,0,0,20,3096.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,16,2477.29,16,2477.29,-10,-1548.31,26,4025.6,16,2477.29,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000072,Herb Infused Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,86.48,01-04-2025,6,PCS,518.89,160,13837.15,0,0,0,0,0,0,0,0,0,0,53,4583.55,0,0,0,0,53,4583.55,85,7350.98,0,0,0,0,30-06-2025,4,345.93,4,345.93,-24,-2075.57,28,2421.5,4,345.93,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PKG0000024,Food Wrapping Paper - Ci,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,DISPOSABLE TAKE AWAY PACKAGING,25,01-04-2025,9.65,PKT(100PC),241.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,7,175,5.5,137.5,-4.15,-103.75,9.65,241.25,5.5,137.5,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000024,Protein Powder - Cookie & Cream,RM BEVERAGES - POWDERS,RAW MATERIAL,1.71,01-04-2025,4000,GM,6844,0,0,0,0,0,0,0,0,0,0,2000,3422,1221,2089.13,0,0,4000,6844,5221,8933.13,0,0,0,0,0,0,30-06-2025,980,1676.78,1100,1882.1,321,549.23,779,1332.87,1100,1882.1,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000004,Beans - Ethiopian Blend,RM BEVERAGES - BEANS,RAW MATERIAL,1.04,01-04-2025,9500,GM,9851.5,0,0,0,0,0,0,0,0,0,0,0,0,1802.5,1869.19,0,0,0,0,1802.5,1869.19,54,56,0,0,0,0,30-06-2025,8420,8731.54,8400,8710.8,756.5,784.49,7643.5,7926.31,8400,8710.8,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000033,Chocolate Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,0.78,01-04-2025,16500,GM,12869.67,0,0,0,0,0,0,0,0,0,0,0,0,540,421.19,0,0,8500,6629.83,9040,7051.02,490,382.19,0,0,0,0,30-06-2025,4600,3587.91,4600,3587.91,-2370,-1848.55,6970,5436.46,4600,3587.91,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PKG0000007,Yellow Carry Bag Medium - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,10.16,01-04-2025,600,PCS,6095.98,0,0,0,0,0,0,0,0,0,0,100,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,350,3555.99,320,3251.19,-380,-3860.79,700,7111.98,320,3251.19,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.77,01-04-2025,250,GM,191.45,7500,5743.3,0,0,0,0,0,0,0,0,0,0,175,134.01,0,0,0,0,175,134.01,6310,4832.07,0,0,0,0,30-06-2025,250,191.45,250,191.45,-1015,-777.27,1265,968.71,250,191.45,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.36,01-04-2025,870,GM,309.6,29000,10319.88,0,0,0,0,0,0,0,0,0,0,9950,3540.83,0,0,0,0,9950,3540.83,16465,5859.27,0,0,0,0,30-06-2025,1000,355.86,1000,355.86,-2455,-873.64,3455,1229.5,1000,355.86,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000207,Cambro Trays (Rectangular),SMALLWARE,CAPEX,737.5,01-04-2025,30,PCS,22125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,30,22125,30,22125,0,0,30,22125,30,22125,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,131.14,01-04-2025,45,PCS,5901.33,48,6050.88,0,0,0,0,0,0,0,0,0,0,11,1442.55,0,0,0,0,11,1442.55,0,0,0,0,0,0,30-06-2025,83,10884.67,83,10884.67,1,131.14,82,10753.53,83,10884.67,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,STC0000054,Tap Me Box - Small,STATIONARY,STORE CONSUMABLES,708,01-04-2025,2,PCS,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1416,2,1416,0,0,2,1416,2,1416,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,STC0000034,White Board,STATIONARY,STORE CONSUMABLES,472,01-04-2025,2,PCS,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,944,2,944,0,0,2,944,2,944,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000012,Coffee Machine Cleaning Tablets (Suma Vend),CLEANING CHEMICALS - POWDERS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1062,01-04-2025,2,PCS,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,2124,1.7,1805.4,-0.3,-318.6,2,2124,1.7,1805.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000133,Boston Shaker,SMALLWARE,CAPEX,354,01-04-2025,1,PCS,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,354,1,354,0,0,1,354,1,354,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CNC0000020,Crystal Tall Flow Geo Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,166.5,01-04-2025,44,PCS,7326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,999,0,0,0,0,30-06-2025,39,6493.5,38,6327,0,0,38,6327,38,6327,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CNC0000018,Demitasse Spoon,CUTLERY,CROCKERY & CUTLERY,31.47,01-04-2025,20,PCS,629.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,20,629.4,19,597.93,-1,-31.47,20,629.4,19,597.93,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000043,Chocolate Almond - 40 Gms,RTE - SNACKS,RETAIL,77.31,01-04-2025,14,PCS,1082.38,40,2857.49,0,0,0,0,0,0,0,0,0,0,20,1546.25,0,0,0,0,20,1546.25,0,0,0,0,0,0,30-06-2025,36,2783.26,36,2783.26,2,154.63,34,2628.63,36,2783.26,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,48.03,01-04-2025,3,PCS,144.08,93,4466.42,0,0,0,0,0,0,0,0,0,0,15,720.39,0,0,0,0,15,720.39,57,2737.49,0,0,0,0,30-06-2025,2,96.05,2,96.05,-22,-1056.57,24,1152.63,2,96.05,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,75.14,01-04-2025,7,PCS,526,0,0,0,0,0,0,0,0,0,0,5,375.71,4,300.57,0,0,0,0,4,300.57,0,0,0,0,0,0,30-06-2025,7,526,7,526,-1,-75.14,8,601.14,7,526,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000056,Sipper Glass - 350 Ml - Coffee,SIPPERS/BOTTLES,RETAIL,69.9,01-04-2025,10,PCS,699,0,0,0,0,0,0,0,0,0,0,0,0,3,209.7,0,0,0,0,3,209.7,0,0,0,0,0,0,30-06-2025,8,559.2,8,559.2,1,69.9,7,489.3,8,559.2,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.14,01-04-2025,180,GM,205.62,5100,5826.06,0,0,0,0,0,0,0,0,0,0,720,822.49,0,0,0,0,720,822.49,3313,3784.62,0,0,0,0,30-06-2025,20,22.85,100,114.24,-1147,-1310.28,1247,1424.51,100,114.24,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000022,Cold Brew - Whiskey Barrel,RTD COLD BREW - BOTTLE/CAN,RETAIL,110.17,01-04-2025,9,PCS,991.53,0,0,0,0,0,0,0,0,0,0,0,0,6,661.02,0,0,0,0,6,661.02,0,0,0,0,0,0,30-06-2025,0,0,0,0,-3,-330.51,3,330.51,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000017,Coffee Mug - Classic - Coffee,MUGS/CUPS,RETAIL,95.9,01-04-2025,18,PCS,1726.2,0,0,0,0,0,0,0,0,0,0,0,0,1,95.9,0,0,0,0,1,95.9,0,0,0,0,0,0,30-06-2025,18,1726.2,17,1630.3,0,0,17,1630.3,17,1630.3,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000131,Thermometer,SMALLWARE,CAPEX,914.5,01-04-2025,2,PCS,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1829,2,1829,0,0,2,1829,2,1829,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,KIA0000003,Hario V 60 Bleached Filter Paper-Size 02- 100Pcs : VCF-02-100W,COOKING ACCESSORIES,KITCHEN ACCESSORIES,336.06,01-04-2025,2,PCS,672.12,0,0,0,0,0,0,0,0,0,0,0,0,6,2016.36,0,0,0,0,6,2016.36,1,336.06,0,0,0,0,30-06-2025,185,62171.1,185,62171.1,190,63851.4,-5,-1680.3,185,62171.1,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,39.62,01-04-2025,8,PCS,316.99,224,8875.87,0,0,0,0,0,0,0,0,0,0,42,1664.22,0,0,0,0,42,1664.22,136,5388.9,0,0,0,0,30-06-2025,13,515.12,13,515.12,-41,-1624.59,54,2139.71,13,515.12,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000105,Whipped Cream Dispenser 1000 Ml,SMALLWARE,CAPEX,2891,01-04-2025,1,PCS,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,2891,1,2891,0,0,1,2891,1,2891,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,246.04,01-04-2025,8,PCS,1968.33,20,5413.8,0,0,0,0,0,0,0,0,0,0,9,2214.37,0,0,0,0,9,2214.37,0,0,0,0,0,0,30-06-2025,19,4674.79,19,4674.79,0,0,19,4674.79,19,4674.79,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.04,01-04-2025,190,GM,8.14,3500,102.49,0,0,0,0,0,0,0,0,0,0,335,14.36,0,0,0,0,335,14.36,1840.05,78.87,0,0,0,0,30-06-2025,190,8.14,100,4.29,-1414.95,-60.65,1514.95,64.93,100,4.29,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000132,Jug,SMALLWARE,CAPEX,354,01-04-2025,2,PCS,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,708,2,708,0,0,2,708,2,708,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000106,Whipped Cream Dispenser 500 Ml,SMALLWARE,CAPEX,2301,01-04-2025,4,PCS,9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,4,9204,4,9204,0,0,4,9204,4,9204,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000059,Crema - Topping - Food Colour Gel - Brown,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,0.84,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,46.31,0,0,0,0,55.2,46.31,0,0,0,0,0,0,30-06-2025,-55.2,-46.31,NA,NA,0,0,-55.2,-46.31,-55.2,-46.31,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,KIA0000010,Disposable - Dip Container,DISPENSING ACCESSORIES,KITCHEN ACCESSORIES,1.96,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,306,599.76,0,0,0,0,306,599.76,0,0,0,0,0,0,30-06-2025,-306,-599.76,NA,NA,0,0,-306,-599.76,-306,-599.76,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,0.79,01-04-2025,0,GM,0,3400,2690.72,0,0,0,0,0,0,0,0,0,0,1015,803.26,0,0,0,0,1015,803.26,610,482.75,0,0,0,0,30-06-2025,1775,1404.71,NA,NA,0,0,1775,1404.71,1775,1404.71,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000060,Crema - Topping - Food Colour Gel - Saffron,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,0.84,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,46.31,0,0,0,0,55.2,46.31,0,0,0,0,0,0,30-06-2025,-55.2,-46.31,NA,NA,0,0,-55.2,-46.31,-55.2,-46.31,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PKG0000001,Disposable - Cutlery Sleeve,DISPOSABLE CUTLERY - CUTLERY POUCH,DISPOSABLE TAKE AWAY PACKAGING,1.1,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,5416,5957.6,0,0,0,0,5416,5957.6,0,0,0,0,0,0,30-06-2025,-5416,-5957.6,NA,NA,0,0,-5416,-5957.6,-5416,-5957.6,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PKG0000025,Disposable - Rectangular Box,DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,8.17,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,300,2450.08,260,2123.41,0,0,0,0,260,2123.41,0,0,0,0,0,0,30-06-2025,40,326.68,NA,NA,0,0,40,326.68,40,326.68,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,72.15,01-04-2025,0,PCS,0,67,4833.73,0,0,0,0,0,0,0,0,0,0,35,2525.08,0,0,0,0,35,2525.08,20,1442.9,0,0,0,0,30-06-2025,2,144.29,2,144.29,-10,-721.45,12,865.74,2,144.29,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PPD0000043,Volcano Blend 75 Gm Pack,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,78.98,01-04-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,315.92,0,0,0,0,4,315.92,0,0,0,0,0,0,30-06-2025,-4,-315.92,NA,NA,0,0,-4,-315.92,-4,-315.92,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000021,Milkshake Topping - Chocolate Crumble,RM BEVERAGES - POWDERS,RAW MATERIAL,0.62,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,100,61.5,0,0,0,0,100,61.5,0,0,0,0,0,0,30-06-2025,-100,-61.5,NA,NA,0,0,-100,-61.5,-100,-61.5,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000049,Sauce - Cheese Cake,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.26,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,230,59.34,0,0,0,0,230,59.34,0,0,0,0,0,0,30-06-2025,-230,-59.34,NA,NA,0,0,-230,-59.34,-230,-59.34,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PPD0000039,Global Blend Ethiopia 75 Gm Pack,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,99.45,01-04-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PPD0000042,Single Estate Ethiopia 75 Gm Pack,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,232.8,01-04-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,2,465.6,0,0,0,0,2,465.6,0,0,0,0,0,0,30-06-2025,-2,-465.6,NA,NA,0,0,-2,-465.6,-2,-465.6,
