All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island - Tribeca Pune",2025-11-16,21,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island - Tribeca Pune",2025-11-16,21,"DINE IN",2440.00,118.00,2322.00,0.00,116.10,2438.10,6,
"Coffee Island - Tribeca Pune",2025-11-16,22,"DINE IN",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island - Tribeca Pune",2025-11-16,22,"TAKEAWAY",845.00,131.00,714.00,5.00,36.60,755.60,2,
"Coffee Island - Tribeca Pune",2025-11-17,8,"DELIVERY",300.00,120.00,180.00,20.00,10.00,210.00,1,
"Coffee Island - Tribeca Pune",2025-11-17,10,"DELIVERY",300.00,121.00,179.00,0.00,8.95,187.95,1,
"Coffee Island - Tribeca Pune",2025-11-17,11,"DELIVERY",870.05,215.00,655.05,20.00,33.74,708.79,1,
"Coffee Island - Tribeca Pune",2025-11-17,13,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-17,13,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island - Tribeca Pune",2025-11-17,14,"DINE IN",640.00,81.00,559.00,0.00,27.96,586.96,1,
"Coffee Island - Tribeca Pune",2025-11-17,14,"DELIVERY",310.00,155.00,155.00,0.00,7.75,162.75,1,
"Coffee Island - Tribeca Pune",2025-11-17,15,"DELIVERY",590.00,295.00,295.00,0.00,14.75,309.75,1,
"Coffee Island - Tribeca Pune",2025-11-17,15,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island - Tribeca Pune",2025-11-17,15,"DINE IN",750.00,0.00,750.00,0.00,37.50,787.50,1,
"Coffee Island - Tribeca Pune",2025-11-17,16,"DINE IN",1228.10,0.00,1228.10,0.00,61.41,1289.51,3,
"Coffee Island - Tribeca Pune",2025-11-17,16,"DELIVERY",1395.00,374.00,1021.00,40.00,53.05,1114.05,2,
"Coffee Island - Tribeca Pune",2025-11-17,17,"DINE IN",1120.00,0.00,1120.00,0.00,56.00,1176.00,3,
"Coffee Island - Tribeca Pune",2025-11-17,17,"DELIVERY",360.00,180.00,180.00,20.00,10.00,210.00,1,
"Coffee Island - Tribeca Pune",2025-11-17,19,"TAKEAWAY",460.00,262.00,198.00,10.00,11.70,219.70,2,
"Coffee Island - Tribeca Pune",2025-11-17,19,"DELIVERY",360.00,90.00,270.00,20.00,14.50,304.50,1,
"Coffee Island - Tribeca Pune",2025-11-17,19,"DINE IN",670.00,0.00,670.00,0.00,33.50,703.50,1,
"Coffee Island - Tribeca Pune",2025-11-17,20,"DELIVERY",320.00,75.00,245.00,0.00,12.25,257.25,1,
"Coffee Island - Tribeca Pune",2025-11-17,22,"DINE IN",620.85,0.00,620.85,0.00,31.04,651.89,6,
"Coffee Island - Tribeca Pune",2025-11-18,11,"DELIVERY",660.00,200.00,460.00,20.00,24.00,504.00,2,
"Coffee Island - Tribeca Pune",2025-11-18,12,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island - Tribeca Pune",2025-11-18,13,"DINE IN",700.00,0.00,700.00,0.00,35.00,735.00,2,
"Coffee Island - Tribeca Pune",2025-11-18,14,"DINE IN",890.00,50.00,840.00,0.00,42.00,882.00,1,
"Coffee Island - Tribeca Pune",2025-11-18,14,"DELIVERY",421.61,122.32,299.29,0.00,14.96,314.25,1,
"Coffee Island - Tribeca Pune",2025-11-18,16,"DINE IN",1530.00,33.00,1497.00,0.00,74.85,1571.85,3,
"Coffee Island - Tribeca Pune",2025-11-18,17,"DINE IN",1829.85,282.17,1547.68,0.00,77.39,1625.07,4,
"Coffee Island - Tribeca Pune",2025-11-18,17,"DELIVERY",1880.00,510.00,1370.00,20.00,69.51,1459.51,1,
"Coffee Island - Tribeca Pune",2025-11-18,18,"DINE IN",3708.00,45.00,3663.00,0.00,183.15,3846.15,5,
"Coffee Island - Tribeca Pune",2025-11-18,19,"DINE IN",1000.00,0.00,1000.00,0.00,50.00,1050.00,2,
"Coffee Island - Tribeca Pune",2025-11-18,19,"DELIVERY",310.00,100.00,210.00,20.00,11.50,241.50,1,
"Coffee Island - Tribeca Pune",2025-11-18,19,"TAKEAWAY",460.00,0.00,460.00,0.00,23.00,483.00,1,
"Coffee Island - Tribeca Pune",2025-11-18,20,"DINE IN",2210.00,115.00,2095.00,0.00,104.75,2199.75,6,
"Coffee Island - Tribeca Pune",2025-11-18,21,"DINE IN",1140.00,30.00,1110.00,0.00,55.50,1165.50,2,
"Coffee Island - Tribeca Pune",2025-11-18,21,"DELIVERY",360.00,100.00,260.00,0.00,13.00,273.00,1,
"Coffee Island - Tribeca Pune",2025-11-18,22,"DINE IN",2360.00,0.00,2360.00,0.00,118.00,2478.00,4,
"Coffee Island - Tribeca Pune",2025-11-18,22,"DELIVERY",790.00,395.00,395.00,20.00,20.75,435.75,1,
"Coffee Island - Tribeca Pune",2025-11-18,23,"DINE IN",117.85,0.00,117.85,0.00,47.14,164.99,3,
"Coffee Island - Tribeca Pune",2025-11-19,0,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island - Tribeca Pune",2025-11-19,10,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island - Tribeca Pune",2025-11-19,11,"TAKEAWAY",210.00,0.00,210.00,5.00,11.40,226.40,1,
"Coffee Island - Tribeca Pune",2025-11-19,12,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island - Tribeca Pune",2025-11-19,13,"DINE IN",230.00,11.00,219.00,0.00,10.95,229.95,3,
"Coffee Island - Tribeca Pune",2025-11-19,14,"DINE IN",820.00,0.00,820.00,0.00,41.00,861.00,2,
"Coffee Island - Tribeca Pune",2025-11-19,14,"DELIVERY",710.00,284.00,426.00,20.00,22.30,468.30,1,
"Coffee Island - Tribeca Pune",2025-11-19,15,"DELIVERY",700.00,200.00,500.00,40.00,27.00,567.00,2,
"Coffee Island - Tribeca Pune",2025-11-19,15,"DINE IN",655.00,0.00,655.00,0.00,32.75,687.75,2,
"Coffee Island - Tribeca Pune",2025-11-19,16,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island - Tribeca Pune",2025-11-19,16,"DELIVERY",965.00,125.00,840.00,40.00,44.00,924.00,2,
"Coffee Island - Tribeca Pune",2025-11-19,17,"DINE IN",890.00,0.00,890.00,0.00,44.50,934.50,2,
"Coffee Island - Tribeca Pune",2025-11-19,17,"DELIVERY",310.00,100.00,210.00,0.00,10.50,220.50,1,
"Coffee Island - Tribeca Pune",2025-11-19,18,"DINE IN",4030.00,80.00,3950.00,0.00,197.50,4147.50,3,
"Coffee Island - Tribeca Pune",2025-11-19,19,"DELIVERY",290.00,100.00,190.00,0.00,9.50,199.50,1,
"Coffee Island - Tribeca Pune",2025-11-19,19,"DINE IN",4409.00,150.00,4259.00,0.00,212.95,4471.95,4,
"Coffee Island - Tribeca Pune",2025-11-19,20,"TAKEAWAY",647.00,231.00,416.00,10.00,22.60,448.60,2,
"Coffee Island - Tribeca Pune",2025-11-19,20,"DINE IN",1285.00,0.00,1285.00,0.00,64.25,1349.25,5,
"Coffee Island - Tribeca Pune",2025-11-19,21,"DINE IN",400.00,0.00,400.00,0.00,20.00,420.00,1,
"Coffee Island - Tribeca Pune",2025-11-19,22,"DINE IN",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island - Tribeca Pune",2025-11-19,22,"DELIVERY",390.00,0.00,390.00,0.00,19.50,409.50,1,
"Coffee Island - Tribeca Pune",2025-11-20,9,"DELIVERY",290.00,100.00,190.00,20.00,10.50,220.50,1,
"Coffee Island - Tribeca Pune",2025-11-20,10,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-20,10,"DINE IN",5748.10,1437.03,4311.07,0.00,215.60,4526.67,1,
"Coffee Island - Tribeca Pune",2025-11-20,12,"DINE IN",878.00,0.00,878.00,0.00,43.90,921.90,2,
"Coffee Island - Tribeca Pune",2025-11-20,13,"DINE IN",1000.00,0.00,1000.00,0.00,50.00,1050.00,2,
"Coffee Island - Tribeca Pune",2025-11-20,15,"DINE IN",620.00,0.00,620.00,0.00,31.00,651.00,2,
"Coffee Island - Tribeca Pune",2025-11-20,15,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island - Tribeca Pune",2025-11-20,16,"DINE IN",1240.00,930.00,310.00,0.00,15.50,325.50,2,
"Coffee Island - Tribeca Pune",2025-11-20,17,"DINE IN",2726.25,0.00,2726.25,0.00,136.31,2862.56,4,
"Coffee Island - Tribeca Pune",2025-11-20,17,"DELIVERY",720.00,310.00,410.00,40.00,22.50,472.50,2,
"Coffee Island - Tribeca Pune",2025-11-20,18,"TAKEAWAY",1480.00,231.00,1249.00,10.00,64.25,1323.25,3,
"Coffee Island - Tribeca Pune",2025-11-20,18,"DINE IN",1480.00,72.00,1408.00,0.00,70.40,1478.40,4,
"Coffee Island - Tribeca Pune",2025-11-20,19,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-20,19,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,2,
"Coffee Island - Tribeca Pune",2025-11-20,20,"DINE IN",1700.00,0.00,1700.00,0.00,85.00,1785.00,3,
"Coffee Island - Tribeca Pune",2025-11-20,21,"TAKEAWAY",610.00,231.00,379.00,10.00,20.75,409.75,2,
"Coffee Island - Tribeca Pune",2025-11-20,22,"DINE IN",820.00,0.00,820.00,0.00,41.00,861.00,3,
"Coffee Island - Tribeca Pune",2025-11-20,22,"DELIVERY",1240.00,485.00,755.00,40.00,39.75,834.75,3,
"Coffee Island - Tribeca Pune",2025-11-20,22,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-21,10,"DELIVERY",675.00,277.50,397.50,20.00,20.88,438.38,2,
"Coffee Island - Tribeca Pune",2025-11-21,11,"DINE IN",540.00,0.00,540.00,0.00,27.00,567.00,2,
"Coffee Island - Tribeca Pune",2025-11-21,12,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island - Tribeca Pune",2025-11-21,12,"DELIVERY",890.00,250.00,640.00,40.00,34.00,714.00,2,
"Coffee Island - Tribeca Pune",2025-11-21,12,"TAKEAWAY",1210.00,200.00,1010.00,10.00,52.30,1072.30,2,
"Coffee Island - Tribeca Pune",2025-11-21,13,"DINE IN",1530.00,0.00,1530.00,0.00,76.50,1606.50,2,
"Coffee Island - Tribeca Pune",2025-11-21,14,"DINE IN",1215.25,84.00,1131.25,0.00,56.56,1187.81,1,
"Coffee Island - Tribeca Pune",2025-11-21,15,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-21,15,"DELIVERY",620.00,150.00,470.00,40.00,25.50,535.50,2,
"Coffee Island - Tribeca Pune",2025-11-21,15,"DINE IN",860.00,0.00,860.00,0.00,43.00,903.00,2,
"Coffee Island - Tribeca Pune",2025-11-21,16,"DELIVERY",1075.00,342.50,732.50,40.00,38.63,811.13,2,
"Coffee Island - Tribeca Pune",2025-11-21,17,"DELIVERY",1310.00,495.00,815.00,40.00,42.75,897.75,2,
"Coffee Island - Tribeca Pune",2025-11-21,17,"DINE IN",1080.00,0.00,1080.00,0.00,54.00,1134.00,3,
"Coffee Island - Tribeca Pune",2025-11-21,17,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island - Tribeca Pune",2025-11-21,18,"DINE IN",4350.00,720.00,3630.00,0.00,181.50,3811.50,7,
"Coffee Island - Tribeca Pune",2025-11-21,19,"DINE IN",2816.44,1000.00,1816.44,0.00,90.82,1907.26,4,
"Coffee Island - Tribeca Pune",2025-11-21,20,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-21,20,"DINE IN",1180.00,0.00,1180.00,0.00,59.00,1239.00,3,
"Coffee Island - Tribeca Pune",2025-11-21,21,"TAKEAWAY",1191.00,362.00,829.00,15.00,44.15,888.15,4,
"Coffee Island - Tribeca Pune",2025-11-21,21,"DINE IN",1675.00,0.00,1675.00,0.00,83.75,1758.75,3,
"Coffee Island - Tribeca Pune",2025-11-21,22,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island - Tribeca Pune",2025-11-21,23,"DINE IN",640.00,0.00,640.00,0.00,32.00,672.00,1,
"Coffee Island - Tribeca Pune",2025-11-22,9,"DINE IN",1470.00,0.00,1470.00,0.00,73.50,1543.50,2,
"Coffee Island - Tribeca Pune",2025-11-22,11,"DINE IN",620.00,0.00,620.00,0.00,31.00,651.00,1,
"Coffee Island - Tribeca Pune",2025-11-22,12,"DINE IN",190.00,31.00,159.00,0.00,7.95,166.95,1,
"Coffee Island - Tribeca Pune",2025-11-22,13,"TAKEAWAY",230.00,11.00,219.00,0.00,10.95,229.95,1,
"Coffee Island - Tribeca Pune",2025-11-22,13,"DINE IN",2818.00,0.00,2818.00,0.00,140.90,2958.90,5,
"Coffee Island - Tribeca Pune",2025-11-22,13,"DELIVERY",630.00,255.00,375.00,20.00,19.75,414.75,1,
"Coffee Island - Tribeca Pune",2025-11-22,14,"DINE IN",1950.85,169.00,1781.85,0.00,89.09,1870.94,7,
"Coffee Island - Tribeca Pune",2025-11-22,15,"DINE IN",1270.00,0.00,1270.00,0.00,63.50,1333.50,2,
"Coffee Island - Tribeca Pune",2025-11-22,16,"DINE IN",3153.20,212.39,2940.81,0.00,147.04,3087.85,5,
"Coffee Island - Tribeca Pune",2025-11-22,16,"TAKEAWAY",600.00,100.00,500.00,5.00,25.90,530.90,1,
"Coffee Island - Tribeca Pune",2025-11-22,17,"DELIVERY",980.00,160.00,820.00,40.00,43.00,903.00,2,
"Coffee Island - Tribeca Pune",2025-11-22,17,"DINE IN",3540.00,965.00,2575.00,0.00,128.75,2703.75,5,
"Coffee Island - Tribeca Pune",2025-11-22,18,"DELIVERY",720.00,310.00,410.00,0.00,20.50,430.50,1,
"Coffee Island - Tribeca Pune",2025-11-22,18,"DINE IN",3684.75,930.00,2754.75,0.00,137.74,2892.49,6,
"Coffee Island - Tribeca Pune",2025-11-22,18,"TAKEAWAY",1360.00,100.00,1260.00,5.00,63.90,1328.90,1,
"Coffee Island - Tribeca Pune",2025-11-22,19,"DINE IN",4810.85,1690.00,3120.85,0.00,156.04,3276.89,5,
"Coffee Island - Tribeca Pune",2025-11-22,19,"TAKEAWAY",260.00,0.00,260.00,0.00,13.00,273.00,1,
"Coffee Island - Tribeca Pune",2025-11-22,20,"DINE IN",6415.70,1331.00,5084.70,0.00,254.24,5338.94,9,
"Coffee Island - Tribeca Pune",2025-11-22,21,"DINE IN",2699.00,0.00,2699.00,0.00,134.95,2833.95,5,
"Coffee Island - Tribeca Pune",2025-11-22,21,"DELIVERY",310.00,90.00,220.00,20.00,12.00,252.00,1,
"Coffee Island - Tribeca Pune",2025-11-22,22,"DINE IN",1973.10,390.00,1583.10,0.00,79.16,1662.26,4,
"Coffee Island - Tribeca Pune",2025-11-22,22,"TAKEAWAY",1491.00,462.00,1029.00,20.00,55.05,1104.05,4,
"Coffee Island - Tribeca Pune",2025-11-22,22,"DELIVERY",210.00,100.00,110.00,20.00,6.50,136.50,1,
"Coffee Island - Tribeca Pune",2025-11-22,23,"DINE IN",38.10,0.00,38.10,0.00,1.91,40.01,1,
"Coffee Island - Tribeca Pune",2025-11-23,9,"DINE IN",830.00,68.00,762.00,0.00,38.10,800.10,2,
"Coffee Island - Tribeca Pune",2025-11-23,10,"DINE IN",1475.00,51.00,1424.00,0.00,71.21,1495.21,1,
"Coffee Island - Tribeca Pune",2025-11-23,11,"DELIVERY",630.00,235.00,395.00,20.00,20.75,435.75,1,
"Coffee Island - Tribeca Pune",2025-11-23,11,"DINE IN",710.00,0.00,710.00,0.00,35.50,745.50,1,
"Coffee Island - Tribeca Pune",2025-11-23,13,"DELIVERY",1140.00,355.00,785.00,0.00,39.25,824.25,2,
"Coffee Island - Tribeca Pune",2025-11-23,13,"DINE IN",950.00,0.00,950.00,0.00,47.50,997.50,3,
"Coffee Island - Tribeca Pune",2025-11-23,14,"DINE IN",1970.00,28.00,1942.00,0.00,97.10,2039.10,2,
"Coffee Island - Tribeca Pune",2025-11-23,15,"DINE IN",580.00,22.00,558.00,0.00,27.90,585.90,2,
"Coffee Island - Tribeca Pune",2025-11-23,15,"DELIVERY",880.00,355.00,525.00,0.00,26.25,551.25,3,
"Coffee Island - Tribeca Pune",2025-11-23,16,"DELIVERY",680.00,125.00,555.00,20.00,28.76,603.76,1,
"Coffee Island - Tribeca Pune",2025-11-23,16,"TAKEAWAY",2530.00,243.00,2287.00,10.00,116.13,2413.13,3,
"Coffee Island - Tribeca Pune",2025-11-23,16,"DINE IN",2248.10,406.00,1842.10,0.00,92.11,1934.21,4,
"Coffee Island - Tribeca Pune",2025-11-23,17,"DINE IN",7985.00,490.00,7495.00,0.00,374.75,7869.75,11,
"Coffee Island - Tribeca Pune",2025-11-23,18,"DINE IN",3510.00,295.00,3215.00,0.00,160.75,3375.75,6,
"Coffee Island - Tribeca Pune",2025-11-23,18,"ONLINE",730.00,44.00,686.00,25.00,38.81,749.81,1,
"Coffee Island - Tribeca Pune",2025-11-23,18,"TAKEAWAY",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island - Tribeca Pune",2025-11-23,18,"DELIVERY",1700.00,544.99,1155.01,20.00,58.75,1233.76,3,
"Coffee Island - Tribeca Pune",2025-11-23,19,"DINE IN",6487.50,460.00,6027.50,0.00,301.38,6328.88,10,
"Coffee Island - Tribeca Pune",2025-11-23,19,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-23,20,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-23,20,"DINE IN",2330.00,808.00,1522.00,0.00,76.10,1598.10,3,
"Coffee Island - Tribeca Pune",2025-11-23,21,"TAKEAWAY",590.00,231.00,359.00,10.00,19.75,388.75,2,
"Coffee Island - Tribeca Pune",2025-11-23,21,"DINE IN",2260.00,606.00,1654.00,0.00,82.70,1736.70,3,
"Coffee Island - Tribeca Pune",2025-11-23,22,"DINE IN",3340.00,1143.00,2197.00,0.00,109.85,2306.85,4,
"Coffee Island - Tribeca Pune",2025-11-23,22,"DELIVERY",930.00,0.00,930.00,20.00,47.50,997.50,1,
"Coffee Island - Tribeca Pune",2025-11-23,23,"DINE IN",1000.00,175.00,825.00,0.00,41.25,866.25,4,
"Coffee Island - Tribeca Pune",2025-11-24,10,"DELIVERY",250.00,125.00,125.00,0.00,6.25,131.25,1,
"Coffee Island - Tribeca Pune",2025-11-24,11,"DELIVERY",980.00,282.50,697.50,0.00,34.88,732.38,1,
"Coffee Island - Tribeca Pune",2025-11-24,11,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island - Tribeca Pune",2025-11-24,12,"DINE IN",740.00,0.00,740.00,0.00,37.00,777.00,2,
"Coffee Island - Tribeca Pune",2025-11-24,13,"DINE IN",1530.85,0.00,1530.85,0.00,76.54,1607.39,3,
"Coffee Island - Tribeca Pune",2025-11-24,14,"DINE IN",161.90,0.00,161.90,0.00,8.10,170.00,1,
"Coffee Island - Tribeca Pune",2025-11-24,15,"DINE IN",1148.10,0.00,1148.10,0.00,57.41,1205.51,3,
"Coffee Island - Tribeca Pune",2025-11-24,16,"DINE IN",640.00,0.00,640.00,0.00,32.00,672.00,2,
"Coffee Island - Tribeca Pune",2025-11-24,17,"DELIVERY",630.00,180.00,450.00,40.00,24.50,514.50,2,
"Coffee Island - Tribeca Pune",2025-11-24,17,"DINE IN",850.00,62.00,788.00,0.00,39.40,827.40,2,
"Coffee Island - Tribeca Pune",2025-11-24,18,"DINE IN",3415.00,44.00,3371.00,0.00,168.55,3539.55,5,
"Coffee Island - Tribeca Pune",2025-11-24,18,"DELIVERY",1310.00,480.00,830.00,20.00,42.50,892.50,1,
"Coffee Island - Tribeca Pune",2025-11-24,19,"DINE IN",1089.00,13.00,1076.00,0.00,53.80,1129.80,4,
"Coffee Island - Tribeca Pune",2025-11-24,20,"DINE IN",1190.00,0.00,1190.00,0.00,59.50,1249.50,2,
"Coffee Island - Tribeca Pune",2025-11-24,21,"ONLINE",850.00,321.00,529.00,25.00,30.95,584.95,1,
"Coffee Island - Tribeca Pune",2025-11-24,21,"DINE IN",575.00,0.00,575.00,0.00,28.75,603.75,1,
"Coffee Island - Tribeca Pune",2025-11-24,23,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island - Tribeca Pune",2025-11-25,11,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island - Tribeca Pune",2025-11-25,12,"DELIVERY",250.00,125.00,125.00,0.00,6.25,131.25,1,
"Coffee Island - Tribeca Pune",2025-11-25,12,"DINE IN",1380.00,0.00,1380.00,0.00,69.00,1449.00,1,
"Coffee Island - Tribeca Pune",2025-11-25,13,"DINE IN",38.10,38.10,0.00,0.00,0.00,0.00,2,
"Coffee Island - Tribeca Pune",2025-11-25,14,"DINE IN",1580.00,42.00,1538.00,0.00,76.90,1614.90,4,
"Coffee Island - Tribeca Pune",2025-11-25,16,"DINE IN",1870.00,88.00,1782.00,0.00,89.10,1871.10,4,
"Coffee Island - Tribeca Pune",2025-11-25,17,"DELIVERY",820.00,322.00,498.00,40.00,26.90,564.90,2,
"Coffee Island - Tribeca Pune",2025-11-25,17,"DINE IN",2995.04,202.00,2793.04,0.00,139.66,2932.70,5,
"Coffee Island - Tribeca Pune",2025-11-25,18,"DINE IN",3590.00,300.00,3290.00,0.00,164.50,3454.50,6,
"Coffee Island - Tribeca Pune",2025-11-25,18,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-25,19,"DINE IN",870.00,174.00,696.00,0.00,34.80,730.80,2,
"Coffee Island - Tribeca Pune",2025-11-25,20,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island - Tribeca Pune",2025-11-25,21,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island - Tribeca Pune",2025-11-25,21,"DELIVERY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island - Tribeca Pune",2025-11-25,22,"DINE IN",630.00,45.00,585.00,0.00,29.25,614.25,4,
"Coffee Island - Tribeca Pune",2025-11-25,22,"DELIVERY",480.00,230.00,250.00,20.00,13.50,283.50,1,
"Coffee Island - Tribeca Pune",2025-11-26,8,"TAKEAWAY",460.00,262.00,198.00,10.00,11.70,219.70,2,
"Coffee Island - Tribeca Pune",2025-11-26,8,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,2,
"Coffee Island - Tribeca Pune",2025-11-26,11,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island - Tribeca Pune",2025-11-26,11,"DELIVERY",540.00,180.00,360.00,0.00,18.00,378.00,1,
"Coffee Island - Tribeca Pune",2025-11-26,12,"DINE IN",498.10,0.00,498.10,0.00,24.91,523.01,1,
"Coffee Island - Tribeca Pune",2025-11-26,13,"DELIVERY",320.00,121.00,199.00,0.00,9.95,208.95,1,
"Coffee Island - Tribeca Pune",2025-11-26,14,"DINE IN",1725.00,655.00,1070.00,0.00,53.50,1123.50,2,
"Coffee Island - Tribeca Pune",2025-11-26,15,"DELIVERY",1520.00,151.00,1369.00,0.00,68.44,1437.44,1,
"Coffee Island - Tribeca Pune",2025-11-26,15,"DINE IN",1328.10,0.00,1328.10,0.00,66.41,1394.51,3,
"Coffee Island - Tribeca Pune",2025-11-26,16,"DINE IN",1240.00,140.00,1100.00,0.00,55.00,1155.00,4,
"Coffee Island - Tribeca Pune",2025-11-26,16,"DELIVERY",1930.00,914.00,1016.00,20.00,51.79,1087.79,2,
"Coffee Island - Tribeca Pune",2025-11-26,16,"TAKEAWAY",920.00,524.00,396.00,20.00,23.40,439.40,4,
"Coffee Island - Tribeca Pune",2025-11-26,17,"DINE IN",620.00,37.00,583.00,0.00,29.15,612.15,2,
"Coffee Island - Tribeca Pune",2025-11-26,18,"DINE IN",1180.00,293.00,887.00,0.00,44.35,931.35,2,
"Coffee Island - Tribeca Pune",2025-11-26,18,"DELIVERY",930.00,412.00,518.00,20.00,26.91,564.91,1,
"Coffee Island - Tribeca Pune",2025-11-26,19,"DINE IN",1526.90,158.00,1368.90,0.00,68.45,1437.35,3,
"Coffee Island - Tribeca Pune",2025-11-26,20,"DINE IN",1160.00,69.00,1091.00,0.00,54.55,1145.55,3,
"Coffee Island - Tribeca Pune",2025-11-26,21,"DELIVERY",1460.00,533.00,927.00,60.00,49.35,1036.35,3,
"Coffee Island - Tribeca Pune",2025-11-26,21,"DINE IN",1849.00,602.00,1247.00,0.00,62.35,1309.35,3,
"Coffee Island - Tribeca Pune",2025-11-26,22,"DINE IN",1221.61,222.00,999.61,0.00,49.98,1049.59,3,
"Coffee Island - Tribeca Pune",2025-11-26,22,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island - Tribeca Pune",2025-11-26,23,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island - Tribeca Pune",2025-11-27,11,"DELIVERY",1360.00,382.49,977.51,0.00,48.87,1026.38,3,
"Coffee Island - Tribeca Pune",2025-11-27,11,"DINE IN",340.00,0.00,340.00,0.00,17.00,357.00,1,
"Coffee Island - Tribeca Pune",2025-11-27,12,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,2,
"Coffee Island - Tribeca Pune",2025-11-27,13,"DINE IN",1250.00,49.00,1201.00,0.00,60.05,1261.05,3,
"Coffee Island - Tribeca Pune",2025-11-27,13,"DELIVERY",740.00,370.00,370.00,20.00,19.50,409.50,1,
"Coffee Island - Tribeca Pune",2025-11-27,15,"DELIVERY",340.00,100.00,240.00,0.00,12.00,252.00,1,
"Coffee Island - Tribeca Pune",2025-11-27,17,"DINE IN",1458.10,13.00,1445.10,0.00,72.26,1517.36,6,
"Coffee Island - Tribeca Pune",2025-11-27,18,"DINE IN",2194.00,181.80,2012.20,0.00,100.61,2112.81,3,
"Coffee Island - Tribeca Pune",2025-11-27,18,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island - Tribeca Pune",2025-11-27,19,"DINE IN",1317.95,0.00,1317.95,0.00,65.90,1383.85,4,
"Coffee Island - Tribeca Pune",2025-11-27,20,"DINE IN",1010.00,0.00,1010.00,0.00,50.50,1060.50,2,
"Coffee Island - Tribeca Pune",2025-11-27,20,"DELIVERY",290.00,100.00,190.00,0.00,9.50,199.50,1,
"Coffee Island - Tribeca Pune",2025-11-27,21,"DINE IN",975.00,0.00,975.00,0.00,48.75,1023.75,2,
"Coffee Island - Tribeca Pune",2025-11-27,22,"DINE IN",1525.00,266.00,1259.00,0.00,62.95,1321.95,3,
"Coffee Island - Tribeca Pune",2025-11-28,8,"DELIVERY",950.00,380.00,570.00,20.00,29.50,619.50,2,
"Coffee Island - Tribeca Pune",2025-11-28,9,"DELIVERY",550.00,221.00,329.00,0.00,16.45,345.45,1,
"Coffee Island - Tribeca Pune",2025-11-28,11,"DELIVERY",250.00,125.00,125.00,0.00,6.25,131.25,1,
