All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2025-09-14,11,"TAKEAWAY",460.00,0.00,460.00,0.00,23.00,483.00,1,
"Coffee Island Beyond GK II",2025-09-14,12,"DELIVERY",810.00,405.00,405.00,30.00,21.75,456.75,1,
"Coffee Island Beyond GK II",2025-09-14,12,"DINE IN",470.00,0.00,470.00,0.00,23.50,493.50,1,
"Coffee Island Beyond GK II",2025-09-14,13,"DINE IN",4270.00,0.00,4270.00,0.00,213.50,4483.50,4,
"Coffee Island Beyond GK II",2025-09-14,13,"DELIVERY",640.00,100.00,540.00,30.00,28.50,598.50,1,
"Coffee Island Beyond GK II",2025-09-14,14,"DELIVERY",280.00,0.00,280.00,30.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-09-14,14,"TAKEAWAY",730.00,270.00,460.00,0.00,23.00,483.00,3,
"Coffee Island Beyond GK II",2025-09-14,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-09-14,15,"TAKEAWAY",350.00,100.00,250.00,5.00,13.40,268.40,1,
"Coffee Island Beyond GK II",2025-09-14,15,"DINE IN",2640.00,147.00,2493.00,0.00,124.65,2617.65,9,
"Coffee Island Beyond GK II",2025-09-14,15,"DELIVERY",619.32,149.99,469.33,60.00,56.93,586.26,2,
"Coffee Island Beyond GK II",2025-09-14,16,"DINE IN",2945.92,0.00,2945.92,0.00,213.08,3159.00,6,
"Coffee Island Beyond GK II",2025-09-14,17,"DINE IN",4956.95,0.00,4956.95,0.00,302.05,5259.00,9,
"Coffee Island Beyond GK II",2025-09-14,17,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-14,18,"DINE IN",5100.00,184.00,4916.00,0.00,245.80,5161.80,8,
"Coffee Island Beyond GK II",2025-09-14,19,"DINE IN",1565.00,0.00,1565.00,0.00,78.25,1643.25,6,
"Coffee Island Beyond GK II",2025-09-14,20,"DELIVERY",545.00,155.00,390.00,60.00,22.50,472.50,2,
"Coffee Island Beyond GK II",2025-09-14,20,"DINE IN",1740.00,0.00,1740.00,0.00,87.00,1827.00,2,
"Coffee Island Beyond GK II",2025-09-14,21,"DINE IN",540.00,162.00,378.00,0.00,18.90,396.90,1,
"Coffee Island Beyond GK II",2025-09-14,22,"DINE IN",2200.00,201.00,1999.00,0.00,99.95,2098.95,5,
"Coffee Island Beyond GK II",2025-09-14,23,"TAKEAWAY",230.00,0.00,230.00,5.00,12.40,247.40,1,
"Coffee Island Beyond GK II",2025-09-15,0,"DINE IN",1140.00,0.00,1140.00,0.00,57.00,1197.00,2,
"Coffee Island Beyond GK II",2025-09-15,1,"DINE IN",2390.00,0.00,2390.00,0.00,119.50,2509.50,2,
"Coffee Island Beyond GK II",2025-09-15,2,"TAKEAWAY",580.00,100.00,480.00,5.00,24.90,509.90,1,
"Coffee Island Beyond GK II",2025-09-15,2,"DELIVERY",866.20,0.00,866.20,30.00,44.81,941.01,1,
"Coffee Island Beyond GK II",2025-09-15,3,"DINE IN",1010.00,47.00,963.00,0.00,48.15,1011.15,1,
"Coffee Island Beyond GK II",2025-09-15,6,"DELIVERY",500.00,0.00,500.00,30.00,26.50,556.50,1,
"Coffee Island Beyond GK II",2025-09-15,7,"DELIVERY",420.00,50.00,370.00,30.00,20.00,420.00,1,
"Coffee Island Beyond GK II",2025-09-15,8,"ONLINE",600.00,37.00,563.00,25.00,72.06,660.06,1,
"Coffee Island Beyond GK II",2025-09-15,9,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-15,9,"TAKEAWAY",730.00,0.00,730.00,0.00,36.50,766.50,1,
"Coffee Island Beyond GK II",2025-09-15,10,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-15,10,"DELIVERY",690.00,115.00,575.00,60.00,31.75,666.75,2,
"Coffee Island Beyond GK II",2025-09-15,11,"DINE IN",400.00,0.00,400.00,0.00,20.00,420.00,4,
"Coffee Island Beyond GK II",2025-09-15,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-15,12,"DELIVERY",570.00,210.00,360.00,60.00,21.00,441.00,2,
"Coffee Island Beyond GK II",2025-09-15,12,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-15,13,"TAKEAWAY",38.00,38.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-15,13,"DELIVERY",270.00,135.00,135.00,30.00,8.25,173.25,1,
"Coffee Island Beyond GK II",2025-09-15,14,"DELIVERY",795.00,295.50,499.50,60.00,27.98,587.48,2,
"Coffee Island Beyond GK II",2025-09-15,14,"TAKEAWAY",480.00,0.00,480.00,0.00,24.00,504.00,2,
"Coffee Island Beyond GK II",2025-09-15,15,"DINE IN",1400.00,0.00,1400.00,0.00,70.00,1470.00,3,
"Coffee Island Beyond GK II",2025-09-15,15,"DELIVERY",275.00,75.00,200.00,30.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-15,16,"TAKEAWAY",288.10,0.00,288.10,0.00,14.41,302.51,2,
"Coffee Island Beyond GK II",2025-09-15,16,"DINE IN",1320.00,0.00,1320.00,0.00,66.00,1386.00,3,
"Coffee Island Beyond GK II",2025-09-15,16,"DELIVERY",270.00,80.00,190.00,30.00,11.00,231.00,1,
"Coffee Island Beyond GK II",2025-09-15,17,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island Beyond GK II",2025-09-15,18,"DINE IN",1800.00,0.00,1800.00,0.00,90.00,1890.00,4,
"Coffee Island Beyond GK II",2025-09-15,18,"DELIVERY",800.00,0.00,800.00,30.00,41.50,871.50,1,
"Coffee Island Beyond GK II",2025-09-15,19,"DELIVERY",275.00,75.00,200.00,30.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-15,20,"DINE IN",2200.00,0.00,2200.00,0.00,110.00,2310.00,5,
"Coffee Island Beyond GK II",2025-09-15,21,"DINE IN",1551.90,0.00,1551.90,0.00,77.60,1629.50,4,
"Coffee Island Beyond GK II",2025-09-15,22,"TAKEAWAY",76.20,0.00,76.20,0.00,3.81,80.01,1,
"Coffee Island Beyond GK II",2025-09-15,22,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-15,23,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,4,
"Coffee Island Beyond GK II",2025-09-16,0,"TAKEAWAY",770.00,119.00,651.00,10.00,34.36,695.36,2,
"Coffee Island Beyond GK II",2025-09-16,0,"DINE IN",1500.00,0.00,1500.00,0.00,75.00,1575.00,1,
"Coffee Island Beyond GK II",2025-09-16,2,"DINE IN",481.36,0.00,481.36,0.00,41.14,522.50,2,
"Coffee Island Beyond GK II",2025-09-16,3,"DINE IN",480.00,0.00,480.00,0.00,24.00,504.00,1,
"Coffee Island Beyond GK II",2025-09-16,5,"DELIVERY",230.00,69.00,161.00,30.00,9.55,200.55,1,
"Coffee Island Beyond GK II",2025-09-16,6,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-16,7,"DELIVERY",755.00,377.50,377.50,30.00,20.38,427.88,1,
"Coffee Island Beyond GK II",2025-09-16,9,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-16,10,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-09-16,10,"DELIVERY",840.00,420.00,420.00,30.00,22.50,472.50,1,
"Coffee Island Beyond GK II",2025-09-16,11,"DELIVERY",710.00,171.00,539.00,60.00,29.95,628.95,2,
"Coffee Island Beyond GK II",2025-09-16,11,"DINE IN",300.00,0.00,300.00,0.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-16,12,"DELIVERY",420.00,181.00,239.00,30.00,13.45,282.45,1,
"Coffee Island Beyond GK II",2025-09-16,12,"DINE IN",900.00,0.00,900.00,0.00,45.00,945.00,1,
"Coffee Island Beyond GK II",2025-09-16,13,"DELIVERY",300.00,60.00,240.00,30.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-16,14,"DINE IN",540.00,0.00,540.00,0.00,27.00,567.00,3,
"Coffee Island Beyond GK II",2025-09-16,14,"DELIVERY",540.00,270.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-16,15,"DELIVERY",625.00,75.00,550.00,60.00,30.50,640.50,2,
"Coffee Island Beyond GK II",2025-09-16,15,"DINE IN",1140.00,0.00,1140.00,0.00,57.00,1197.00,2,
"Coffee Island Beyond GK II",2025-09-16,16,"DINE IN",810.00,0.00,810.00,0.00,40.50,850.50,2,
"Coffee Island Beyond GK II",2025-09-16,17,"DINE IN",2470.00,0.00,2470.00,0.00,123.50,2593.50,5,
"Coffee Island Beyond GK II",2025-09-16,17,"DELIVERY",250.00,0.00,250.00,30.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-09-16,18,"DINE IN",5850.85,0.00,5850.85,0.00,305.65,6156.50,6,
"Coffee Island Beyond GK II",2025-09-16,18,"TAKEAWAY",161.90,0.00,161.90,0.00,8.10,170.00,1,
"Coffee Island Beyond GK II",2025-09-16,19,"DINE IN",460.00,0.00,460.00,0.00,23.00,483.00,2,
"Coffee Island Beyond GK II",2025-09-16,19,"DELIVERY",275.00,75.00,200.00,30.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-16,20,"DINE IN",2098.10,17.00,2081.10,0.00,104.06,2185.16,3,
"Coffee Island Beyond GK II",2025-09-16,21,"DINE IN",460.00,0.00,460.00,0.00,23.00,483.00,2,
"Coffee Island Beyond GK II",2025-09-16,22,"DINE IN",2317.56,207.00,2110.56,0.00,118.92,2229.48,3,
"Coffee Island Beyond GK II",2025-09-16,22,"DELIVERY",590.00,130.00,460.00,60.00,26.00,546.00,2,
"Coffee Island Beyond GK II",2025-09-16,22,"TAKEAWAY",38.10,0.00,38.10,0.00,1.91,40.01,1,
"Coffee Island Beyond GK II",2025-09-16,23,"DINE IN",1090.00,0.00,1090.00,0.00,54.50,1144.50,2,
"Coffee Island Beyond GK II",2025-09-17,0,"TAKEAWAY",846.00,270.00,576.00,5.00,52.36,633.36,2,
"Coffee Island Beyond GK II",2025-09-17,0,"DINE IN",1920.00,0.00,1920.00,0.00,96.00,2016.00,2,
"Coffee Island Beyond GK II",2025-09-17,1,"DINE IN",460.00,0.00,460.00,0.00,23.00,483.00,4,
"Coffee Island Beyond GK II",2025-09-17,2,"DELIVERY",620.00,100.00,520.00,30.00,27.50,577.50,1,
"Coffee Island Beyond GK II",2025-09-17,3,"DINE IN",1869.71,0.00,1869.71,0.00,101.30,1971.01,2,
"Coffee Island Beyond GK II",2025-09-17,5,"DINE IN",980.00,54.00,926.00,0.00,46.30,972.30,2,
"Coffee Island Beyond GK II",2025-09-17,5,"DELIVERY",250.00,75.00,175.00,30.00,10.25,215.25,1,
"Coffee Island Beyond GK II",2025-09-17,6,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-17,7,"DELIVERY",710.00,355.00,355.00,30.00,19.25,404.25,1,
"Coffee Island Beyond GK II",2025-09-17,9,"DELIVERY",810.00,255.00,555.00,30.00,29.25,614.25,1,
"Coffee Island Beyond GK II",2025-09-17,9,"DINE IN",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-17,10,"DELIVERY",810.00,125.00,685.00,30.00,35.75,750.75,1,
"Coffee Island Beyond GK II",2025-09-17,10,"DINE IN",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-09-17,11,"DELIVERY",540.00,270.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-17,11,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-09-17,12,"DINE IN",370.00,0.00,370.00,0.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-09-17,12,"DELIVERY",500.00,199.99,300.01,60.00,18.00,378.01,2,
"Coffee Island Beyond GK II",2025-09-17,12,"TAKEAWAY",520.00,14.00,506.00,0.00,25.30,531.30,2,
"Coffee Island Beyond GK II",2025-09-17,13,"DINE IN",620.00,0.00,620.00,0.00,31.00,651.00,2,
"Coffee Island Beyond GK II",2025-09-17,13,"TAKEAWAY",490.00,0.00,490.00,0.00,24.50,514.50,1,
"Coffee Island Beyond GK II",2025-09-17,14,"DINE IN",1464.35,87.00,1377.35,0.00,79.81,1457.16,4,
"Coffee Island Beyond GK II",2025-09-17,14,"DELIVERY",250.00,125.00,125.00,30.00,7.75,162.75,1,
"Coffee Island Beyond GK II",2025-09-17,15,"DELIVERY",945.00,125.00,820.00,90.00,45.50,955.50,3,
"Coffee Island Beyond GK II",2025-09-17,15,"DINE IN",500.00,0.00,500.00,0.00,25.00,525.00,2,
"Coffee Island Beyond GK II",2025-09-17,16,"DINE IN",3547.81,36.16,3511.65,0.00,182.61,3694.26,6,
"Coffee Island Beyond GK II",2025-09-17,17,"DINE IN",3563.63,0.00,3563.63,0.00,187.87,3751.50,7,
"Coffee Island Beyond GK II",2025-09-17,18,"DINE IN",810.00,30.00,780.00,0.00,39.00,819.00,2,
"Coffee Island Beyond GK II",2025-09-17,18,"DELIVERY",620.00,100.00,520.00,30.00,27.50,577.50,1,
"Coffee Island Beyond GK II",2025-09-17,18,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-17,19,"DINE IN",710.00,35.00,675.00,0.00,33.75,708.75,2,
"Coffee Island Beyond GK II",2025-09-17,19,"TAKEAWAY",520.00,25.00,495.00,5.00,25.65,525.65,1,
"Coffee Island Beyond GK II",2025-09-17,19,"DELIVERY",540.00,79.99,460.01,30.00,24.50,514.51,1,
"Coffee Island Beyond GK II",2025-09-17,20,"DINE IN",1144.91,57.00,1087.91,0.00,92.74,1180.65,6,
"Coffee Island Beyond GK II",2025-09-17,21,"DINE IN",2339.71,268.00,2071.71,0.00,111.40,2183.11,4,
"Coffee Island Beyond GK II",2025-09-17,22,"DINE IN",170.00,0.00,170.00,0.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2025-09-17,23,"DINE IN",2078.47,0.00,2078.47,0.00,131.02,2209.49,5,
"Coffee Island Beyond GK II",2025-09-17,23,"DELIVERY",250.00,80.00,170.00,30.00,10.00,210.00,1,
"Coffee Island Beyond GK II",2025-09-18,0,"DINE IN",1540.00,109.00,1431.00,0.00,71.54,1502.54,2,
"Coffee Island Beyond GK II",2025-09-18,1,"DINE IN",955.00,0.00,955.00,0.00,47.75,1002.75,3,
"Coffee Island Beyond GK II",2025-09-18,2,"DINE IN",510.00,190.00,320.00,0.00,16.00,336.00,2,
"Coffee Island Beyond GK II",2025-09-18,3,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-18,3,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-09-18,4,"TAKEAWAY",266.92,0.00,266.92,0.00,43.09,310.01,1,
"Coffee Island Beyond GK II",2025-09-18,4,"DELIVERY",340.00,0.00,340.00,30.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-09-18,5,"DELIVERY",210.00,63.00,147.00,30.00,8.85,185.85,1,
"Coffee Island Beyond GK II",2025-09-18,5,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-09-18,7,"DELIVERY",250.00,125.00,125.00,30.00,7.75,162.75,1,
"Coffee Island Beyond GK II",2025-09-18,8,"DELIVERY",1000.00,500.00,500.00,60.00,28.00,588.00,2,
"Coffee Island Beyond GK II",2025-09-18,9,"DELIVERY",1390.00,695.00,695.00,60.00,37.75,792.75,2,
"Coffee Island Beyond GK II",2025-09-18,10,"DINE IN",640.00,0.00,640.00,0.00,32.00,672.00,1,
"Coffee Island Beyond GK II",2025-09-18,11,"DELIVERY",320.00,64.00,256.00,30.00,14.30,300.30,1,
"Coffee Island Beyond GK II",2025-09-18,11,"TAKEAWAY",830.00,0.00,830.00,0.00,41.50,871.50,2,
"Coffee Island Beyond GK II",2025-09-18,11,"DINE IN",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-18,12,"DINE IN",710.00,0.00,710.00,0.00,35.50,745.50,2,
"Coffee Island Beyond GK II",2025-09-18,13,"DELIVERY",640.00,74.99,565.01,30.00,29.75,624.76,1,
"Coffee Island Beyond GK II",2025-09-18,14,"DELIVERY",678.14,0.00,678.14,90.00,83.66,851.80,3,
"Coffee Island Beyond GK II",2025-09-18,15,"DINE IN",1800.00,151.00,1649.00,0.00,82.45,1731.45,2,
"Coffee Island Beyond GK II",2025-09-18,15,"DELIVERY",275.00,75.00,200.00,30.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-18,16,"DINE IN",4310.00,0.00,4310.00,0.00,215.50,4525.50,4,
"Coffee Island Beyond GK II",2025-09-18,16,"DELIVERY",270.00,50.00,220.00,30.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-18,17,"DINE IN",1710.00,0.00,1710.00,0.00,85.50,1795.50,2,
"Coffee Island Beyond GK II",2025-09-18,18,"DINE IN",480.00,0.00,480.00,0.00,24.00,504.00,2,
"Coffee Island Beyond GK II",2025-09-18,18,"TAKEAWAY",1410.00,0.00,1410.00,0.00,70.50,1480.50,2,
"Coffee Island Beyond GK II",2025-09-18,18,"DELIVERY",310.00,0.00,310.00,30.00,17.00,357.00,1,
"Coffee Island Beyond GK II",2025-09-18,19,"DINE IN",830.00,83.00,747.00,0.00,37.35,784.35,3,
"Coffee Island Beyond GK II",2025-09-18,20,"DINE IN",3650.00,99.00,3551.00,0.00,177.55,3728.55,3,
"Coffee Island Beyond GK II",2025-09-18,21,"DINE IN",2590.00,54.00,2536.00,0.00,126.81,2662.81,5,
"Coffee Island Beyond GK II",2025-09-18,21,"TAKEAWAY",438.00,0.00,438.00,5.00,52.44,495.44,1,
"Coffee Island Beyond GK II",2025-09-18,22,"DINE IN",570.00,314.00,256.00,0.00,12.80,268.80,3,
"Coffee Island Beyond GK II",2025-09-18,23,"DINE IN",2075.71,0.00,2075.71,0.00,131.80,2207.51,2,
"Coffee Island Beyond GK II",2025-09-19,1,"DINE IN",3200.76,69.00,3131.76,0.00,188.54,3320.30,7,
"Coffee Island Beyond GK II",2025-09-19,1,"DELIVERY",114.30,0.00,114.30,30.00,7.22,151.52,1,
"Coffee Island Beyond GK II",2025-09-19,2,"DINE IN",970.00,0.00,970.00,0.00,48.50,1018.50,3,
"Coffee Island Beyond GK II",2025-09-19,4,"DINE IN",1058.10,0.00,1058.10,0.00,52.91,1111.01,4,
"Coffee Island Beyond GK II",2025-09-19,4,"DELIVERY",250.00,75.00,175.00,30.00,10.25,215.25,1,
"Coffee Island Beyond GK II",2025-09-19,5,"DELIVERY",480.00,171.00,309.00,30.00,16.95,355.95,1,
"Coffee Island Beyond GK II",2025-09-19,5,"DINE IN",730.00,0.00,730.00,0.00,36.50,766.50,2,
"Coffee Island Beyond GK II",2025-09-19,8,"DELIVERY",730.00,365.00,365.00,30.00,19.75,414.75,1,
"Coffee Island Beyond GK II",2025-09-19,8,"DINE IN",619.00,0.00,619.00,0.00,30.95,649.95,1,
"Coffee Island Beyond GK II",2025-09-19,8,"TAKEAWAY",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-09-19,9,"DINE IN",639.00,0.00,639.00,0.00,31.95,670.95,2,
"Coffee Island Beyond GK II",2025-09-19,10,"TAKEAWAY",429.00,0.00,429.00,0.00,21.45,450.45,1,
"Coffee Island Beyond GK II",2025-09-19,10,"DELIVERY",1960.00,980.00,980.00,60.00,52.00,1092.00,2,
"Coffee Island Beyond GK II",2025-09-19,11,"DELIVERY",320.00,64.00,256.00,30.00,14.30,300.30,1,
"Coffee Island Beyond GK II",2025-09-19,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-19,13,"DELIVERY",270.00,135.00,135.00,30.00,8.25,173.25,1,
"Coffee Island Beyond GK II",2025-09-19,13,"DINE IN",810.00,0.00,810.00,0.00,40.50,850.50,1,
"Coffee Island Beyond GK II",2025-09-19,13,"TAKEAWAY",380.00,0.00,380.00,0.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-09-19,14,"DINE IN",1281.70,0.00,1281.70,0.00,90.30,1372.00,4,
"Coffee Island Beyond GK II",2025-09-19,15,"DINE IN",2598.39,0.00,2598.39,0.00,188.86,2787.25,5,
"Coffee Island Beyond GK II",2025-09-19,15,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-19,15,"DELIVERY",270.00,135.00,135.00,30.00,8.25,173.25,1,
"Coffee Island Beyond GK II",2025-09-19,16,"DINE IN",450.00,0.00,450.00,0.00,22.50,472.50,1,
"Coffee Island Beyond GK II",2025-09-19,17,"DINE IN",4299.00,98.00,4201.00,0.00,210.05,4411.05,5,
"Coffee Island Beyond GK II",2025-09-19,18,"DINE IN",4150.00,35.00,4115.00,0.00,205.75,4320.75,4,
"Coffee Island Beyond GK II",2025-09-19,19,"DINE IN",2780.00,580.00,2200.00,0.00,110.00,2310.00,4,
"Coffee Island Beyond GK II",2025-09-19,21,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-19,22,"DELIVERY",250.00,74.99,175.01,30.00,10.25,215.26,1,
"Coffee Island Beyond GK II",2025-09-19,22,"DINE IN",580.00,27.00,553.00,0.00,27.65,580.65,2,
"Coffee Island Beyond GK II",2025-09-19,22,"TAKEAWAY",230.00,0.00,230.00,5.00,12.40,247.40,1,
"Coffee Island Beyond GK II",2025-09-20,0,"DINE IN",1630.00,396.00,1234.00,0.00,61.70,1295.70,2,
"Coffee Island Beyond GK II",2025-09-20,0,"TAKEAWAY",600.00,100.00,500.00,5.00,25.90,530.90,1,
"Coffee Island Beyond GK II",2025-09-20,1,"DINE IN",980.00,219.00,761.00,0.00,38.05,799.05,3,
"Coffee Island Beyond GK II",2025-09-20,2,"TAKEAWAY",890.00,58.00,832.00,10.00,43.40,885.40,2,
"Coffee Island Beyond GK II",2025-09-20,2,"DINE IN",2090.00,66.00,2024.00,0.00,101.20,2125.20,2,
"Coffee Island Beyond GK II",2025-09-20,4,"DELIVERY",270.00,75.00,195.00,30.00,11.25,236.25,1,
"Coffee Island Beyond GK II",2025-09-20,4,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-20,6,"DELIVERY",520.00,50.00,470.00,30.00,25.00,525.00,1,
"Coffee Island Beyond GK II",2025-09-20,8,"TAKEAWAY",230.00,0.00,230.00,5.00,12.40,247.40,1,
"Coffee Island Beyond GK II",2025-09-20,8,"DELIVERY",540.00,270.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-20,9,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-20,9,"TAKEAWAY",320.00,0.00,320.00,0.00,16.00,336.00,1,
"Coffee Island Beyond GK II",2025-09-20,10,"DELIVERY",870.00,295.00,575.00,60.00,31.75,666.75,2,
"Coffee Island Beyond GK II",2025-09-20,11,"DELIVERY",790.00,395.00,395.00,30.00,21.25,446.25,1,
"Coffee Island Beyond GK II",2025-09-20,11,"DINE IN",690.00,0.00,690.00,0.00,34.50,724.50,1,
"Coffee Island Beyond GK II",2025-09-20,12,"TAKEAWAY",790.00,0.00,790.00,0.00,39.50,829.50,2,
"Coffee Island Beyond GK II",2025-09-20,12,"DINE IN",400.00,0.00,400.00,0.00,20.00,420.00,2,
"Coffee Island Beyond GK II",2025-09-20,12,"DELIVERY",730.00,296.00,434.00,60.00,24.70,518.70,2,
"Coffee Island Beyond GK II",2025-09-20,13,"TAKEAWAY",300.00,0.00,300.00,0.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-20,13,"DINE IN",255.00,0.00,255.00,0.00,12.75,267.75,1,
"Coffee Island Beyond GK II",2025-09-20,14,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-09-20,14,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-09-20,15,"DELIVERY",730.00,199.99,530.01,30.00,28.00,588.01,1,
"Coffee Island Beyond GK II",2025-09-20,15,"DINE IN",870.00,0.00,870.00,0.00,43.50,913.50,5,
"Coffee Island Beyond GK II",2025-09-20,16,"DINE IN",3175.00,171.00,3004.00,0.00,150.20,3154.20,5,
"Coffee Island Beyond GK II",2025-09-20,17,"DINE IN",2990.00,0.00,2990.00,0.00,149.50,3139.50,5,
"Coffee Island Beyond GK II",2025-09-20,17,"TAKEAWAY",730.00,0.00,730.00,0.00,36.50,766.50,3,
"Coffee Island Beyond GK II",2025-09-20,18,"DINE IN",5030.00,0.00,5030.00,0.00,251.50,5281.50,4,
"Coffee Island Beyond GK II",2025-09-20,18,"TAKEAWAY",640.00,0.00,640.00,0.00,32.00,672.00,1,
"Coffee Island Beyond GK II",2025-09-20,18,"DELIVERY",270.00,0.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-20,19,"DINE IN",2610.00,360.00,2250.00,0.00,112.50,2362.50,7,
"Coffee Island Beyond GK II",2025-09-20,19,"TAKEAWAY",960.00,0.00,960.00,0.00,48.00,1008.00,1,
"Coffee Island Beyond GK II",2025-09-20,20,"DINE IN",1080.00,0.00,1080.00,0.00,54.00,1134.00,4,
"Coffee Island Beyond GK II",2025-09-20,21,"DINE IN",1189.00,0.00,1189.00,0.00,59.45,1248.45,2,
"Coffee Island Beyond GK II",2025-09-20,22,"DINE IN",2108.10,0.00,2108.10,0.00,105.41,2213.51,4,
"Coffee Island Beyond GK II",2025-09-20,22,"DELIVERY",620.00,165.99,454.01,30.00,24.20,508.21,1,
"Coffee Island Beyond GK II",2025-09-20,22,"TAKEAWAY",290.00,39.00,251.00,0.00,12.55,263.55,1,
"Coffee Island Beyond GK II",2025-09-20,23,"DELIVERY",275.00,75.00,200.00,30.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-20,23,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-20,23,"DINE IN",378.10,0.00,378.10,0.00,18.91,397.01,3,
"Coffee Island Beyond GK II",2025-09-21,0,"DINE IN",580.00,0.00,580.00,0.00,29.00,609.00,1,
"Coffee Island Beyond GK II",2025-09-21,1,"DINE IN",680.00,0.00,680.00,0.00,34.00,714.00,1,
"Coffee Island Beyond GK II",2025-09-21,2,"DELIVERY",950.00,175.00,775.00,60.00,41.75,876.75,2,
"Coffee Island Beyond GK II",2025-09-21,2,"DINE IN",750.00,0.00,750.00,0.00,37.50,787.50,2,
"Coffee Island Beyond GK II",2025-09-21,3,"DELIVERY",620.00,96.00,524.00,60.00,29.20,613.20,2,
"Coffee Island Beyond GK II",2025-09-21,3,"DINE IN",1020.00,0.00,1020.00,0.00,51.00,1071.00,4,
