All the values shown here are in INR.

  Building Type,Area,Region,Outlet Name,Date,Source,No Of Items,No Of Bills,Employee Meal Bills,Sale,Discount,Restaurant Packaging Charges,Packaging Charge [CART - SWIGGY],Restaurant Charge,Staff Welfare charge at 5%,Staff Welfare,Delivery Charge,Platform Fee Charge,Smile Amount Charge,Charges,Net Sale,ECom_GST@5%,GST @5%,GST @18%,GST @40%,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-14,"POS",319.00,161,0,81757.53,1481.00,0,0,0,0,0,0,0,0,0.00,80276.53,0,3991.41,0,0,3991.41,84267.94,36.06,84304.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-14,"Swiggy",9.00,5,0,2775.00,711.47,0,100.00,0,0,0,0,0,0,100.00,2063.53,108.20,0,0,0,108.20,2271.73,0.27,2272.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-14,"Zomato",10.00,8,0,2680.00,1272.00,160.00,0,0,0,0,0,0,0,160.00,1408.00,78.40,0,0,0,78.40,1646.40,0.60,1647.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-14,"Mobile App",1.00,1,0,399.00,100.00,0,0,5.00,0,0,0,0,0,5.00,299.00,0,15.85,0,0,15.85,319.85,0.15,320.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-15,"POS",161.00,94,0,35825.55,413.00,0,0,0,0,0,0,0,0,0.00,35412.55,0,1770.64,0,0,1770.64,37183.19,11.81,37195.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-15,"Swiggy",4.00,3,0,1000.00,500.00,0,60.00,0,0,0,0,0,0,60.00,500.00,28.00,0,0,0,28.00,588.00,0.00,588.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-15,"Zomato",19.00,12,0,5435.00,2617.50,240.00,0,0,0,0,0,0,0,240.00,2817.50,152.88,0,0,0,152.88,3210.38,0.62,3211.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-15,"Mobile App",7.00,4,0,1314.00,100.00,0,0,20.00,0,0,0,0,0,20.00,1214.00,0,64.30,0,0,64.30,1298.30,0.70,1299.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-16,"POS",192.00,102,0,47269.23,921.00,0,0,0,0,0,0,0,0,0.00,46348.23,0,2317.45,0,0,2317.45,48665.68,18.32,48684.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-16,"Zomato",29.00,10,0,8730.00,3737.00,200.00,0,0,0,0,0,0,0,200.00,4993.00,259.65,0,0,0,259.65,5452.65,2.35,5455.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-16,"Mobile App",4.00,4,0,980.00,262.00,0,0,20.00,0,0,0,0,0,20.00,718.00,0,39.50,0,0,39.50,777.50,-0.50,777.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-16,"Swiggy",15.00,5,0,3475.26,1451.62,0,100.00,0,0,0,0,0,0,100.00,2023.64,106.19,0,0,0,106.19,2229.83,1.17,2231.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-17,"POS",197.00,114,0,49494.00,1559.00,0,0,0,0,0,0,0,0,0.00,47935.00,0,2396.78,0,0,2396.78,50331.78,22.22,50354.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-17,"Swiggy",16.00,6,0,4370.00,1991.50,0,120.00,0,0,0,0,0,0,120.00,2378.50,124.92,0,0,0,124.92,2623.42,0.58,2624.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-17,"Zomato",16.00,9,0,4524.50,1742.00,180.00,0,0,0,0,0,0,0,180.00,2782.50,148.12,0,0,0,148.12,3110.62,0.38,3111.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-17,"Mobile App",1.00,1,0,210.00,0.00,0,0,5.00,0,0,0,0,0,5.00,210.00,0,11.40,0,0,11.40,226.40,-0.40,226.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-18,"POS",232.00,130,0,54265.96,693.00,0,0,0,0,0,0,0,0,0.00,53572.96,0,2678.73,0,0,2678.73,56251.69,31.31,56283.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-18,"Swiggy",4.00,3,0,1200.00,550.00,0,60.00,0,0,0,0,0,0,60.00,650.00,35.50,0,0,0,35.50,745.50,0.50,746.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-18,"Zomato",18.00,12,0,5035.00,2299.50,240.00,0,0,0,0,0,0,0,240.00,2735.50,148.77,0,0,0,148.77,3124.27,-0.27,3124.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-19,"POS",291.00,145,0,73660.05,793.00,0,0,0,0,0,0,0,0,0.00,72867.05,0,3643.40,0,0,3643.40,76510.45,26.55,76537.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-19,"Swiggy",18.00,11,0,5495.00,2157.45,0,220.00,0,0,0,0,0,0,220.00,3337.55,177.89,0,0,0,177.89,3735.44,0.56,3736.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-19,"Zomato",20.00,13,0,5761.25,2477.50,260.00,0,0,0,0,0,0,0,260.00,3283.75,177.19,0,0,0,177.19,3720.94,0.06,3721.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-19,"Mobile App",1.00,1,0,390.00,158.00,0,0,5.00,0,0,0,0,0,5.00,232.00,0,12.50,0,0,12.50,249.50,0.50,250.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-20,"POS",379.00,183,0,100775.13,1443.00,0,0,0,0,0,0,0,0,0.00,99332.13,0,4906.58,167.64,0,5074.22,104406.35,39.65,104446.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-20,"Swiggy",8.00,5,0,2360.00,1043.00,0,100.00,0,0,0,0,0,0,100.00,1317.00,70.85,0,0,0,70.85,1487.85,0.15,1488.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-20,"Zomato",15.00,9,0,4405.00,1372.00,180.00,0,0,0,0,0,0,0,180.00,3033.00,160.64,0,0,0,160.64,3373.64,1.36,3375.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-21,"POS",207.00,109,0,53806.78,671.00,0,0,0,0,0,0,0,0,0.00,53135.78,0,2620.85,0,0,2620.85,55756.63,25.37,55782.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-21,"Zomato",23.00,14,0,6063.99,2517.50,280.00,0,0,0,0,0,0,0,280.00,3546.49,191.32,0,0,0,191.32,4017.81,1.19,4019.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-21,"Mobile App",3.00,2,0,810.00,120.00,0,0,10.00,0,0,0,0,0,10.00,690.00,0,36.30,0,0,36.30,736.30,-0.30,736.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-21,"Swiggy",1.00,1,0,355.00,50.00,0,20.00,0,0,0,0,0,0,20.00,305.00,16.25,0,0,0,16.25,341.25,-0.25,341.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-22,"POS",176.00,101,0,41970.15,1052.00,0,0,0,0,0,0,0,0,0.00,40918.15,0,2045.92,0,0,2045.92,42964.07,22.93,42987.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-22,"Swiggy",10.00,5,0,2860.00,1174.50,0,100.00,0,0,0,0,0,0,100.00,1685.50,89.27,0,0,0,89.27,1874.77,0.23,1875.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-22,"Zomato",7.00,5,0,1713.39,712.50,100.00,0,0,0,0,0,0,0,100.00,1000.89,55.05,0,0,0,55.05,1155.94,0.06,1156.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-22,"Mobile App",1.00,1,0,210.00,0.00,0,0,5.00,0,0,0,0,0,5.00,210.00,0,11.40,0,0,11.40,226.40,-0.40,226.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-23,"Zomato",10.00,5,0,3080.00,1465.00,100.00,0,0,0,0,0,0,0,100.00,1615.00,85.75,0,0,0,85.75,1800.75,1.25,1802.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-23,"POS",190.00,100,0,47251.32,118.00,0,0,0,0,0,0,0,0,0.00,47133.32,0,2356.69,0,0,2356.69,49490.01,17.99,49508.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-23,"Swiggy",6.00,3,0,1810.00,717.50,0,60.00,0,0,0,0,0,0,60.00,1092.50,57.63,0,0,0,57.63,1210.13,0.87,1211.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-23,"Mobile App",3.00,2,0,830.00,244.00,0,0,10.00,0,0,0,0,0,10.00,586.00,0,31.11,0,0,31.11,627.11,0.89,628.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-24,"POS",301.00,153,0,78838.88,589.00,0,0,0,0,0,0,0,0,0.00,78249.88,0,3870.22,152.39,0,4022.61,82272.49,29.51,82302.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-24,"Swiggy",13.00,7,0,3995.00,1294.70,0,140.00,0,0,0,0,0,0,140.00,2700.30,142.02,0,0,0,142.02,2982.32,0.68,2983.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-24,"Zomato",14.00,10,0,3940.00,1820.00,200.00,0,0,0,0,0,0,0,200.00,2120.00,116.01,0,0,0,116.01,2436.01,0.99,2437.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-24,"Mobile App",2.00,1,0,358.00,100.00,0,0,5.00,0,0,0,0,0,5.00,258.00,0,13.80,0,0,13.80,276.80,0.20,277.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-25,"POS",270.00,138,0,69277.31,2945.68,0,0,0,0,0,0,0,0,0.00,66331.63,0,3246.76,251.47,0,3498.23,69829.86,26.14,69856.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-25,"Swiggy",4.00,3,0,1120.00,486.00,0,60.00,0,0,0,0,0,0,60.00,634.00,34.70,0,0,0,34.70,728.70,0.30,729.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-25,"Mobile App",1.00,1,0,310.00,0.00,0,0,5.00,0,0,0,0,0,5.00,310.00,0,16.40,0,0,16.40,331.40,-0.40,331.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-26,"POS",268.00,124,0,63557.46,1173.00,0,0,0,0,0,0,0,0,0.00,62384.46,0,3119.25,0,0,3119.25,65503.71,26.29,65530.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-26,"Zomato",10.00,9,0,2920.00,1295.00,180.00,0,0,0,0,0,0,0,180.00,1625.00,90.25,0,0,0,90.25,1895.25,2.75,1898.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-26,"Swiggy",3.00,2,0,760.00,330.00,0,40.00,0,0,0,0,0,0,40.00,430.00,23.50,0,0,0,23.50,493.50,0.50,494.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-26,"Mobile App",5.00,1,0,1550.00,100.00,0,0,5.00,0,0,0,0,0,5.00,1450.00,0,73.40,0,0,73.40,1528.40,-0.40,1528.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-27,"POS",289.00,140,0,75543.70,224.62,0,0,0,0,0,0,0,0,0.00,75319.08,0,3766.01,0,0,3766.01,79085.09,26.91,79112.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-27,"Zomato",5.00,5,0,1340.00,519.00,100.00,0,0,0,0,0,0,0,100.00,821.00,46.05,0,0,0,46.05,967.05,-1.05,966.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-27,"Swiggy",3.00,2,0,920.00,289.99,0,40.00,0,0,0,0,0,0,40.00,630.01,33.50,0,0,0,33.50,703.51,-0.51,703.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-28,"POS",237.00,110,0,59562.56,171.00,0,0,0,0,0,0,0,0,0.00,59391.56,0,2924.71,0,0,2924.71,62316.27,25.73,62342.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-28,"Swiggy",3.00,2,0,780.00,361.00,0,40.00,0,0,0,0,0,0,40.00,419.00,22.95,0,0,0,22.95,481.95,0.05,482.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-28,"Zomato",3.00,2,0,1095.00,305.00,40.00,0,0,0,0,0,0,0,40.00,790.00,41.50,0,0,0,41.50,871.50,0.50,872.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-28,"Mobile App",2.00,1,0,402.00,100.00,0,0,20.00,0,0,30.00,5.00,0,55.00,302.00,0,25.00,0,0,25.00,382.00,0.00,382.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-29,"POS",217.00,122,0,49984.65,1047.00,0,0,0,0,0,0,0,0,0.00,48937.65,0,2423.14,85.54,0,2508.68,51446.33,23.67,51470.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-29,"Zomato",19.00,10,0,5710.00,2457.00,200.00,0,0,0,0,0,0,0,200.00,3253.00,172.65,0,0,0,172.65,3625.65,-0.65,3625.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-29,"Swiggy",8.00,4,0,2225.00,910.00,0,80.00,0,0,0,0,0,0,80.00,1315.00,69.75,0,0,0,69.75,1464.75,0.25,1465.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-29,"Mobile App",4.00,2,0,1130.00,100.00,0,0,10.00,0,0,0,0,5.00,15.00,1030.00,0,53.30,0,0,53.30,1098.30,-0.30,1098.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-30,"POS",189.00,88,0,44336.80,410.00,0,0,0,0,0,0,0,0,0.00,43926.80,0,2196.34,0,0,2196.34,46123.14,13.86,46137.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-30,"Swiggy",3.00,1,0,650.00,325.00,0,20.00,0,0,0,0,0,0,20.00,325.00,17.25,0,0,0,17.25,362.25,-0.25,362.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-30,"Mobile App",1.00,1,0,199.00,31.00,0,0,5.00,0,0,0,0,0,5.00,168.00,0,9.30,0,0,9.30,182.30,-0.30,182.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-31,"POS",342.00,168,0,85481.01,713.65,0,0,0,0,0,0,0,0,0.00,84767.36,0,4238.43,0,0,4238.43,89005.79,33.21,89039.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-31,"Zomato",12.00,8,0,3445.00,1242.50,0,0,0,0,0,0,0,0,0.00,2202.50,110.14,0,0,0,110.14,2312.64,-0.64,2312.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-31,"Swiggy",9.00,7,0,2495.00,1082.00,0,140.00,0,0,0,0,0,0,140.00,1413.00,77.65,0,0,0,77.65,1630.65,1.35,1632.00,
"-","-","West","Coffee Island Eros Churchgate - Mumbai",2025-12-31,"Mobile App",9.00,4,0,2688.00,200.00,0,0,20.00,0,0,30.00,5.00,0,55.00,2488.00,0,134.30,0,0,134.30,2677.30,0.70,2678.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-01,"POS",60.00,39,0,12368.35,0.00,0,0,0,0,0,0,0,0,0.00,12368.35,0,618.43,0,0,618.43,12986.78,5.22,12992.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-02,"POS",43.00,33,0,9298.14,0.00,0,0,0,0,0,0,0,0,0.00,9298.14,0,464.92,0,0,464.92,9763.06,4.94,9768.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-02,"Mobile App",1.00,1,0,230.00,131.00,0,0,5.00,0,0,0,0,0,5.00,99.00,0,4.95,0.90,0,5.85,109.85,0.15,110.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-02,"Zomato",2.00,1,0,680.00,340.00,20.00,0,0,0,0,0,0,0,20.00,340.00,18.00,0,0,0,18.00,378.00,0.00,378.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-03,"POS",52.00,31,0,11235.50,0.00,0,0,0,0,0,0,0,0,0.00,11235.50,0,561.79,0,0,561.79,11797.29,5.71,11803.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-03,"Zomato",1.00,1,0,310.00,155.00,20.00,0,0,0,0,0,0,0,20.00,155.00,8.75,0,0,0,8.75,183.75,0.25,184.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-03,"Mobile App",3.00,2,0,850.00,231.00,0,0,10.00,0,0,0,0,0,10.00,619.00,0,30.95,1.80,0,32.75,661.75,0.25,662.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-04,"POS",83.00,47,0,17722.77,733.06,0,0,0,0,0,0,0,0,0.00,16989.71,0,849.51,0,0,849.51,17839.22,6.78,17846.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-04,"Mobile App",3.00,3,0,690.00,393.00,0,0,15.00,0,0,0,0,0,15.00,297.00,0,17.55,0,0,17.55,329.55,0.45,330.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-05,"POS",65.00,39,0,14654.10,460.00,0,0,0,0,0,0,0,0,0.00,14194.10,0,709.71,0,0,709.71,14903.81,6.19,14910.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-05,"Mobile App",9.00,6,0,2350.00,755.00,0,0,30.00,0,0,0,0,0,30.00,1595.00,0,85.15,0,0,85.15,1710.15,-0.15,1710.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-05,"Swiggy",1.00,1,0,310.00,100.00,0,30.00,0,0,0,0,0,0,30.00,210.00,10.50,0,0,0,10.50,250.50,0.50,251.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-05,"Zomato",2.00,1,0,860.00,175.00,20.00,0,0,0,0,0,0,0,20.00,685.00,35.26,0,0,0,35.26,740.26,-0.26,740.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-06,"POS",147.00,86,0,34008.24,209.06,0,0,0,0,0,0,0,0,0.00,33799.18,0,1690.00,0,0,1690.00,35489.18,21.82,35511.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-06,"Mobile App",3.00,2,0,830.00,231.00,0,0,10.00,0,0,0,0,0,10.00,599.00,0,31.75,0,0,31.75,640.75,0.25,641.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-07,"POS",191.00,103,0,45953.41,1438.44,0,0,0,0,0,0,0,0,0.00,44514.97,0,2225.79,0,0,2225.79,46740.76,20.24,46761.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-07,"Mobile App",9.00,5,0,2250.00,593.00,0,0,25.00,0,0,0,0,0,25.00,1657.00,0,87.35,0,0,87.35,1769.35,0.65,1770.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-08,"POS",53.00,29,0,10465.65,1954.00,0,0,0,0,0,0,0,0,0.00,8511.65,0,425.60,0,0,425.60,8937.25,3.75,8941.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-08,"Mobile App",6.00,5,0,1340.00,624.00,0,0,25.00,0,0,0,0,0,25.00,716.00,0,40.30,0,0,40.30,781.30,0.70,782.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-08,"Swiggy",2.00,1,0,323.80,100.00,0,30.00,0,0,0,0,0,0,30.00,223.80,11.19,0,0,0,11.19,264.99,0.01,265.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-09,"Zomato",8.00,2,0,2660.00,1270.00,40.00,0,0,0,0,0,0,0,40.00,1390.00,71.50,0,0,0,71.50,1501.50,0.50,1502.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-09,"POS",90.00,38,0,19168.41,1050.92,0,0,0,0,0,0,0,0,0.00,18117.49,0,905.88,0,0,905.88,19023.37,2.63,19026.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-09,"Swiggy",2.00,1,0,570.00,260.00,0,30.00,0,0,0,0,0,0,30.00,310.00,15.50,0,0,0,15.50,355.50,0.50,356.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-10,"POS",66.00,40,0,13859.27,743.18,0,0,0,0,0,0,0,0,0.00,13116.09,0,651.22,16.56,0,667.78,13783.87,8.13,13792.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-10,"Mobile App",3.00,3,0,690.00,393.00,0,0,15.00,0,0,0,0,0,15.00,297.00,0,17.55,0,0,17.55,329.55,0.45,330.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-10,"Swiggy",3.00,2,0,800.00,286.00,0,60.00,0,0,0,0,0,0,60.00,514.00,25.70,0,0,0,25.70,599.70,0.30,600.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-11,"Zomato",4.00,2,0,930.85,410.00,40.00,0,0,0,0,0,0,0,40.00,520.85,28.04,0,0,0,28.04,588.89,0.11,589.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-11,"POS",54.00,24,0,10855.22,480.00,0,0,0,0,0,0,0,0,0.00,10375.22,0,518.79,0,0,518.79,10894.01,3.99,10898.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-11,"Swiggy",1.00,1,0,230.00,75.00,0,30.00,0,0,0,0,0,0,30.00,155.00,7.75,0,0,0,7.75,192.75,0.25,193.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-11,"Mobile App",2.00,1,0,620.00,100.00,0,0,5.00,0,0,0,0,0,5.00,520.00,0,26.90,0,0,26.90,551.90,0.10,552.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-12,"POS",67.00,35,0,12213.42,72.68,0,0,0,0,0,0,0,0,0.00,12140.74,0,598.61,30.39,0,629.00,12769.74,7.26,12777.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-12,"Mobile App",2.00,2,0,460.00,262.00,0,0,10.00,0,0,0,0,0,10.00,198.00,0,11.70,0,0,11.70,219.70,0.30,220.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-13,"POS",130.00,76,0,30464.87,490.00,0,0,0,0,0,0,0,0,0.00,29974.87,0,1498.78,0,0,1498.78,31473.65,19.35,31493.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-13,"Mobile App",4.00,4,0,920.00,524.00,0,0,20.00,0,0,0,0,0,20.00,396.00,0,23.40,0,0,23.40,439.40,0.60,440.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-14,"POS",171.00,94,0,42122.08,955.86,0,0,0,0,0,0,0,0,0.00,41166.22,0,2011.78,167.64,0,2179.42,43345.64,21.36,43367.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-14,"Mobile App",14.00,10,0,3630.00,1196.00,0,0,50.00,0,0,0,0,0,50.00,2434.00,0,130.70,0,0,130.70,2614.70,-0.70,2614.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-15,"Zomato",3.00,1,0,900.00,275.00,20.00,0,0,0,0,0,0,0,20.00,625.00,32.25,0,0,0,32.25,677.25,-0.25,677.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-15,"POS",33.00,18,0,8657.45,0.00,0,0,0,0,0,0,0,0,0.00,8657.45,0,432.87,0,0,432.87,9090.32,2.68,9093.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-15,"Mobile App",2.00,2,0,460.00,262.00,0,0,10.00,0,0,0,0,0,10.00,198.00,0,11.70,0,0,11.70,219.70,0.30,220.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-16,"POS",71.00,38,0,15677.05,1256.21,0,0,0,0,0,0,0,0,0.00,14420.84,0,659.26,117.35,0,776.61,15197.45,4.55,15202.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-16,"Swiggy",1.00,1,0,380.00,100.00,0,20.00,0,0,0,0,0,0,20.00,280.00,14.00,0,0,0,14.00,314.00,0.00,314.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-17,"Zomato",1.00,1,0,296.61,72.00,20.00,0,0,0,0,0,0,0,20.00,224.61,12.23,0,0,0,12.23,256.84,0.16,257.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-17,"POS",69.00,35,0,14025.55,402.46,0,0,0,0,0,0,0,0,0.00,13623.09,0,681.18,0,0,681.18,14304.27,4.73,14309.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-18,"POS",80.00,44,0,17651.77,300.00,0,0,0,0,0,0,0,0,0.00,17351.77,0,854.10,0,0,854.10,18205.87,10.13,18216.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-18,"Swiggy",5.00,1,0,1371.61,571.22,0,20.00,0,0,0,0,0,0,20.00,800.39,40.03,0,0,0,40.03,860.42,-0.42,860.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-19,"POS",88.00,45,0,19214.43,190.00,0,0,0,0,0,0,0,0,0.00,19024.43,0,951.22,0,0,951.22,19975.65,12.35,19988.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-19,"Swiggy",4.00,1,0,1120.34,292.00,0,20.00,0,0,0,0,0,0,20.00,828.34,41.42,0,0,0,41.42,889.76,0.24,890.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-19,"Mobile App",2.00,1,0,1862.00,100.00,0,0,5.00,0,0,0,0,0,5.00,1762.00,0,0.90,317.16,0,318.06,2085.06,-0.06,2085.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-20,"POS",151.00,79,0,34734.37,7144.00,0,0,0,0,0,0,0,0,0.00,27590.37,0,1379.58,0,0,1379.58,28969.95,13.05,28983.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-21,"POS",201.00,111,0,47677.81,116.00,0,0,0,0,0,0,0,0,0.00,47561.81,0,2378.14,0,0,2378.14,49939.95,25.05,49965.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-21,"Zomato",4.00,4,0,1150.00,477.00,80.00,0,0,0,0,0,0,0,80.00,673.00,37.65,0,0,0,37.65,790.65,-0.65,790.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-21,"Mobile App",3.00,2,0,840.00,104.00,0,0,10.00,0,0,0,0,0,10.00,736.00,0,38.60,0,0,38.60,784.60,0.40,785.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-22,"POS",55.00,36,0,9284.80,0.00,0,0,0,0,0,0,0,0,0.00,9284.80,0,464.26,0,0,464.26,9749.06,4.94,9754.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-23,"POS",110.00,55,0,24636.40,300.00,0,0,0,0,0,0,0,0,0.00,24336.40,0,1216.85,0,0,1216.85,25553.25,12.75,25566.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-23,"Zomato",2.00,1,0,560.00,280.00,20.00,0,0,0,0,0,0,0,20.00,280.00,15.00,0,0,0,15.00,315.00,0.00,315.00,
