Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Closing Amt ,Latest Physical ,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Variance Percent,PhysicalGain/Loss Qty ,Amt ,Actual Consumption ,Amt ,Ideal Closing Qty ,Amt ,Physical Adjusted Closing Qty ,Amt
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000121,Ice Cream Scoop (2 Oz),SMALLWARE,CAPEX,123.2,01-06-2025,0,PCS..,0,1,123.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,123.2,-,NA,NA,NA,NA,NA,0,0,0,0,1,123.2,1,123.2,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000117,Spatula - Red (Small),SMALLWARE,CAPEX,295,01-06-2025,0,PCS..,0,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,295,-,NA,NA,NA,NA,NA,0,0,0,0,1,295,1,295,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000055,Tea Bag - English Breakfast,RM BEVERAGES - TEA BAGS,RAW MATERIAL,7.35,01-06-2025,0,PCS,0,100,735,0,0,16,117.6,0,0,0,0,16,117.6,0,0,0,0,0,0,30-06-2025,81,595.35,30-06-2025,85,624.75,-4,-29.4,0,1,7.35,15,110.25,84,617.4,85,624.75,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.36,01-06-2025,0,GM,0,10500,3741.9,0,0,3800,1354.21,0,0,0,0,3800,1354.21,2572,916.59,0,0,0,0,30-06-2025,1000,356.37,30-06-2025,360,128.29,640,228.08,0,-1768,-630.07,8140,2900.87,4128,1471.1,360,128.29,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,0.79,01-06-2025,0,GM,0,1600,1266.19,0,0,630,498.56,0,0,0,0,630,498.56,0,0,0,0,0,0,30-06-2025,870,688.49,-,NA,NA,NA,NA,NA,0,0,630,498.56,970,767.63,870,688.49,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000217,Airtight Container 4 L Square,SMALLWARE,CAPEX,430.7,01-06-2025,0,PCS..,0,2,861.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,861.4,-,NA,NA,NA,NA,NA,0,0,0,0,2,861.4,2,861.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000053,Tea Bag - Chamomile And Lemon Grass,RM BEVERAGES - TEA BAGS,RAW MATERIAL,8.4,01-06-2025,0,PCS,0,100,840,0,0,22,184.8,0,0,0,0,22,184.8,1,8.4,0,0,0,0,30-06-2025,74,621.6,30-06-2025,76,638.4,-2,-16.8,0,-1,-8.4,24,201.6,77,646.8,76,638.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000195,Condiment Tray (Assembly Station) (4 Or 6 Or 9 Compartment),SMALLWARE,CAPEX,590,01-06-2025,0,PCS..,0,1,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,590,-,NA,NA,NA,NA,NA,0,0,0,0,1,590,1,590,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000215,Cutlery Caddy,SMALLWARE,CAPEX,236,01-06-2025,0,PCS..,0,1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,236,-,NA,NA,NA,NA,NA,0,0,0,0,1,236,1,236,
Coffee Island GK II,Coffee Island GK Kitchen Store,KIA0000015,Buffet/Price Tags Holder,FOOD DISPLAY ACCESSORIES,KITCHEN ACCESSORIES,89.6,01-06-2025,0,PCS..,0,40,3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,40,3584,-,NA,NA,NA,NA,NA,0,0,0,0,40,3584,40,3584,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000286,4 Grid Cup Holder,SMALLWARE,CAPEX,944,01-06-2025,0,PCS..,0,1,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,944,-,NA,NA,NA,NA,NA,0,0,0,0,1,944,1,944,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000008,Popping Boba - Passionfruit,RM BEVERAGES - BOBA,RAW MATERIAL,1076.79,01-06-2025,0,JAR(2KG/1280GM),0,3.516,3785.6,0,0,0.797,858.07,0,0,0,0,0.797,858.07,0.047,50.47,0,0,0,0,30-06-2025,2.086,2246.12,30-06-2025,3.145,3386.85,-1.059,-1140.73,0,0.473,509.79,0.371,398.75,2.672,2876.79,3.145,3386.85,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000192,Squeeze Bottle (Fifo) (16 Oz),SMALLWARE,CAPEX,100.3,01-06-2025,0,PCS..,0,1,100.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,100.3,-,NA,NA,NA,NA,NA,0,0,0,0,1,100.3,1,100.3,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000212,Storage Box With Lid (Big - 50 Kg),SMALLWARE,CAPEX,501.5,01-06-2025,0,PCS..,0,2,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1003,-,NA,NA,NA,NA,NA,0,0,0,0,2,1003,2,1003,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000115,Spaghetti/Pasta Tong,SMALLWARE,CAPEX,88.5,01-06-2025,0,PCS..,0,1,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,88.5,-,NA,NA,NA,NA,NA,0,0,0,0,1,88.5,1,88.5,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000125,Stop Watch,SMALLWARE,CAPEX,442.5,01-06-2025,0,PCS..,0,2,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,885,-,NA,NA,NA,NA,NA,0,0,0,0,2,885,2,885,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000119,Seasoning Shaker Small Hole (Mesh),SMALLWARE,CAPEX,134.4,01-06-2025,0,PCS..,0,1,134.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,134.4,-,NA,NA,NA,NA,NA,0,0,0,0,1,134.4,1,134.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000137,Knife (6) (Black Handle),SMALLWARE,CAPEX,295,01-06-2025,0,PCS..,0,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,295,-,NA,NA,NA,NA,NA,0,0,0,0,1,295,1,295,
Coffee Island GK II,Coffee Island GK Kitchen Store,SAN0000041,M-Fold Dispenser (Washroom),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,500.32,01-06-2025,0,PCS..,0,1,500.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,500.32,-,NA,NA,NA,NA,NA,0,0,0,0,1,500.32,1,500.32,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000218,Insulated Ice Bucket (10 X 8 X 8 = 6L),SMALLWARE,CAPEX,448,01-06-2025,0,PCS,0,1,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,448,-,NA,NA,NA,NA,NA,0,0,0,0,1,448,1,448,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000138,Bread Knife (8 Wave Edge) (Black Handle),SMALLWARE,CAPEX,265.5,01-06-2025,0,PCS..,0,1,265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,265.5,-,NA,NA,NA,NA,NA,0,0,0,0,1,265.5,1,265.5,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000061,Fizzy - Tonic Water,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,42,01-06-2025,0,PCS,0,69,2898,0,0,49,2058,0,0,0,0,49,2058,0,0,0,0,0,0,30-06-2025,16,672,30-06-2025,20,840,-4,-168,0,0,0,49,2058,20,840,20,840,
Coffee Island GK II,Coffee Island GK Kitchen Store,PPD0000027,Standup Volcano Blend - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-06-2025,0,PCS,0,40,1198.88,0,0,7,209.8,0,0,0,0,7,209.8,0,0,0,0,0,0,30-06-2025,16,479.55,30-06-2025,27,809.24,-11,-329.69,0,-6,-179.83,13,389.63,33,989.08,27,809.24,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000039,Refresh Tea - Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,0.97,01-06-2025,0,GM,0,0,0,10000,9676,1160,1122.42,0,0,0,0,1160,1122.42,0,0,0,0,0,0,30-06-2025,8710,8427.8,30-06-2025,8850,8563.26,-140,-135.46,0,10,9.68,1150,1112.74,8840,8553.58,8850,8563.26,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,48.03,01-06-2025,0,PCS,0,51,2449.33,0,0,27,1296.7,0,0,0,0,27,1296.7,15,720.39,0,0,0,0,30-06-2025,6,288.16,30-06-2025,6,288.16,0,0,0,-3,-144.08,45,2161.17,9,432.23,6,288.16,
Coffee Island GK II,Coffee Island GK Kitchen Store,SAN0000049,Taski Floor Squeezee 55 Cm 1 Pc,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,958.16,01-06-2025,0,PCS..,0,1,958.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,958.16,-,NA,NA,NA,NA,NA,0,0,0,0,1,958.16,1,958.16,
Coffee Island GK II,Coffee Island GK Kitchen Store,CAP0000281,Measuring JUG 250 ML,SMALLWARE,CAPEX,29.5,01-06-2025,0,PCS..,0,1,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,29.5,-,NA,NA,NA,NA,NA,0,0,0,0,1,29.5,1,29.5,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000072,Herb Infused Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,86.48,01-06-2025,0,PCS,0,79,6832.09,0,0,42,3632.25,0,0,0,0,42,3632.25,23,1989.09,0,0,0,0,30-06-2025,6,518.89,30-06-2025,12,1037.79,-6,-518.9,0,-2,-172.96,67,5794.3,14,1210.75,12,1037.79,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.11,01-06-2025,0,GM,0,4062.5,4510.34,0,0,1800,1998.43,0,0,0,0,1800,1998.43,2020,2242.68,0,0,0,0,30-06-2025,150,166.54,30-06-2025,0,0,150,166.54,0,-242.5,-269.23,4062.5,4510.34,242.5,269.23,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.48,01-06-2025,0,GM,0,1500,714.78,0,0,240,114.36,0,0,0,0,240,114.36,516,245.88,0,0,0,0,30-06-2025,98,46.7,30-06-2025,80,38.12,18,8.58,0,-464,-221.11,1220,581.35,744,354.53,80,38.12,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000135,Cheese Feta Imported,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.92,01-06-2025,0,GM,0,500,960.63,0,0,90,172.91,0,0,0,0,90,172.91,0,0,0,0,0,0,30-06-2025,395,758.9,30-06-2025,410,787.72,-15,-28.82,0,0,0,90,172.91,410,787.72,410,787.72,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,72.15,01-06-2025,0,PCS,0,51,3679.41,0,0,30,2164.36,0,0,0,0,30,2164.36,11,793.6,0,0,0,0,30-06-2025,3,216.44,30-06-2025,0,0,3,216.44,0,-6,-432.87,47,3390.83,10,721.45,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.7,01-06-2025,0,GM,0,1400,983.09,0,0,90,63.2,0,0,0,0,90,63.2,934,655.86,0,0,0,0,30-06-2025,95,66.71,30-06-2025,0,0,95,66.71,0,-376,-264.03,1400,983.09,376,264.03,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.96,01-06-2025,0,GM,0,1500,1443.82,0,0,450,433.15,0,0,0,0,450,433.15,873,840.31,0,0,0,0,30-06-2025,75,72.19,30-06-2025,0,0,75,72.19,0,-177,-170.37,1500,1443.83,177,170.37,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.32,01-06-2025,0,GM,0,4000,1298.15,0,0,1035,335.9,0,0,0,0,1035,335.9,2188,710.09,0,0,0,0,30-06-2025,250,81.13,30-06-2025,250,81.13,0,0,0,-527,-171.03,3750,1217.02,777,252.16,250,81.13,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.4,01-06-2025,0,GM,0,4000,1583.42,0,0,1710,676.91,0,0,0,0,1710,676.91,893,353.5,0,0,0,0,30-06-2025,155,61.36,30-06-2025,0,0,155,61.36,0,-1397,-553.01,4000,1583.42,1397,553.01,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.32,01-06-2025,0,GM,0,4000,1288.52,0,0,480,154.62,0,0,0,0,480,154.62,2440,786,0,0,0,0,30-06-2025,0,0,30-06-2025,0,0,0,0,0,-1080,-347.9,4000,1288.52,1080,347.9,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000142,Chia Seeds,RM FOOD AND BEVERAGES,RAW MATERIAL,0.48,01-06-2025,0,GM,0,500,241.5,0,0,504,243.43,0,0,0,0,504,243.43,0,0,0,0,0,0,30-06-2025,450,217.35,30-06-2025,400,193.2,50,24.15,0,404,195.13,100,48.3,-4,-1.93,400,193.2,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000105,Banana Whole,-,-,0,01-06-2025,0,GRAM,0,2100,660.88,0,0,400,0,0,0,0,0,400,0,1540,0,0,0,0,0,30-06-2025,0,0,30-06-2025,0,0,0,0,0,-160,0,2100,0,160,0,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.77,01-06-2025,0,GM,0,3750,2871.65,0,0,315,241.22,0,0,0,0,315,241.22,3018,2311.1,0,0,0,0,30-06-2025,249,190.68,30-06-2025,250,191.44,-1,-0.76,0,-167,-127.88,3500,2680.2,417,319.33,250,191.44,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000028,Juice - Abc,RTD JUICES - BOTTLE/CAN,RETAIL,78.4,01-06-2025,0,PCS,0,30,2352,0,0,30,2352,0,0,0,0,30,2352,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,30,2352,0,0,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000062,Fizzy - Gingerale,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,42,01-06-2025,0,PCS,0,69,2898,0,0,27,1134,0,0,0,0,27,1134,2,84,0,0,0,0,30-06-2025,17,714,30-06-2025,40,1680,-23,-966,0,0,0,29,1218,40,1680,40,1680,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,39.62,01-06-2025,0,PCS,0,63,2496.34,0,0,37,1466.1,0,0,0,0,37,1466.1,16,633.99,0,0,0,0,30-06-2025,3,118.87,30-06-2025,0,0,3,118.87,0,-7,-277.37,60,2377.46,10,396.24,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000052,Sipper - Cylindrical Long White,SIPPERS/BOTTLES,RETAIL,375.2,01-06-2025,0,PCS,0,0,0,15,5628,8,3001.6,0,0,0,0,8,3001.6,0,0,0,0,0,0,30-06-2025,7,2626.4,30-06-2025,7,2626.4,0,0,0,0,0,8,3001.6,7,2626.4,7,2626.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000016,3M Tape,STATIONARY,STORE CONSUMABLES,271.4,01-06-2025,0,PCS,0,2,542.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,542.8,-,NA,NA,NA,NA,NA,0,0,0,0,2,542.8,2,542.8,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000010,Pen,STATIONARY,STORE CONSUMABLES,59,01-06-2025,0,PCS..,0,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,118,-,NA,NA,NA,NA,NA,0,0,0,0,2,118,2,118,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000121,Honey Twigs Sachet - 0.8Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,5.88,01-06-2025,0,PCS,0,100,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,120,705.6,30-06-2025,140,823.2,-20,-117.6,0,40,235.2,-40,-235.2,100,588,140,823.2,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000083,Naturesmith Pepper Sachet - 1Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.84,01-06-2025,0,PCS,0,200,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,98,82.32,30-06-2025,49,41.16,49,41.16,0,-151,-126.84,151,126.84,200,168,49,41.16,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000011,Juice Topping - Ginger,RM BEVERAGES - GARNISHING,RAW MATERIAL,0,01-06-2025,0,GM,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,30-06-2025,-66,0,-,NA,NA,NA,NA,NA,0,0,66,0,-66,0,-66,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000014,Scotch Tape,STATIONARY,STORE CONSUMABLES,59,01-06-2025,0,PCS..,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,59,-,NA,NA,NA,NA,NA,0,0,0,0,1,59,1,59,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000015,Cello Tape,STATIONARY,STORE CONSUMABLES,41.3,01-06-2025,0,PCS..,0,1,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,41.3,-,NA,NA,NA,NA,NA,0,0,0,0,1,41.3,1,41.3,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000031,Casio Calculator,STATIONARY,STORE CONSUMABLES,472,01-06-2025,0,PCS..,0,1,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,472,-,NA,NA,NA,NA,NA,0,0,0,0,1,472,1,472,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000005,Stapler Pin (Big),STATIONARY,STORE CONSUMABLES,18.88,01-06-2025,0,PCS..,0,1,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,18.88,-,NA,NA,NA,NA,NA,0,0,0,0,1,18.88,1,18.88,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000051,Chip - Chocolate Chip - Morde,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.36,01-06-2025,0,GM,0,18500,6630.42,0,0,4180,1498.12,0,0,0,0,4180,1498.12,240,86.02,0,0,0,0,30-06-2025,4080,1462.28,-,NA,NA,NA,NA,NA,0,0,4420,1584.14,14080,5046.29,4080,1462.28,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000009,Paper Insert,STATIONARY,STORE CONSUMABLES,165.2,01-06-2025,0,PCS..,0,1,165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,165.2,-,NA,NA,NA,NA,NA,0,0,0,0,1,165.2,1,165.2,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000027,Paper Puncher,STATIONARY,STORE CONSUMABLES,177,01-06-2025,0,PCS..,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,177,-,NA,NA,NA,NA,NA,0,0,0,0,1,177,1,177,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000004,Kot Roll - 30Mtr,STATIONARY,STORE CONSUMABLES,36,01-06-2025,0,PCS,0,150,5400.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,150,5400.27,30-06-2025,98,3528.18,52,1872.09,0,-52,-1872.09,52,1872.09,150,5400.27,98,3528.18,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000029,Paper Cutter,STATIONARY,STORE CONSUMABLES,23.6,01-06-2025,0,PCS..,0,1,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,23.6,-,NA,NA,NA,NA,NA,0,0,0,0,1,23.6,1,23.6,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000057,Sr Sipper Glass - 350 Ml - Innocent - Light Pink,SIPPERS/BOTTLES,RETAIL,98.06,01-06-2025,0,PCS,0,10,980.58,0,0,9,882.52,0,0,0,0,9,882.52,0,0,0,0,0,0,30-06-2025,0,0,30-06-2025,1,98.06,-1,-98.06,0,0,0,9,882.52,1,98.06,1,98.06,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000018,White Envelope (A4),STATIONARY,STORE CONSUMABLES,5.9,01-06-2025,0,PCS..,0,2,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,11.8,-,NA,NA,NA,NA,NA,0,0,0,0,2,11.8,2,11.8,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000064,Water Melon Zing Prebiotic 200 ML,RTD JUICES - BOTTLE/CAN,RETAIL,47.99,01-06-2025,0,PCS,0,24,1151.81,0,0,20,959.84,0,0,0,0,20,959.84,1,47.99,0,0,0,0,30-06-2025,3,143.98,-,NA,NA,NA,NA,NA,0,0,21,1007.83,3,143.98,3,143.98,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000027,Juice - Valencia Orange,RTD JUICES - BOTTLE/CAN,RETAIL,147,01-06-2025,0,PCS,0,90,13230,0,0,53,7791,0,0,0,0,53,7791,2,294,0,0,0,0,30-06-2025,35,5145,-,NA,NA,NA,NA,NA,0,0,55,8085,35,5145,35,5145,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000054,Water Bottle - Ebony - Black,SIPPERS/BOTTLES,RETAIL,649,01-06-2025,0,PCS,0,0,0,15,9735,6,3894,0,0,0,0,6,3894,0,0,0,0,0,0,30-06-2025,9,5841,30-06-2025,9,5841,0,0,0,0,0,6,3894,9,5841,9,5841,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000024,Stamp Pad,STATIONARY,STORE CONSUMABLES,41.3,01-06-2025,0,PCS..,0,1,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,41.3,-,NA,NA,NA,NA,NA,0,0,0,0,1,41.3,1,41.3,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000011,Permanent Marker,STATIONARY,STORE CONSUMABLES,17.7,01-06-2025,0,PCS..,0,2,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,35.4,-,NA,NA,NA,NA,NA,0,0,0,0,2,35.4,2,35.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000037,Iced Tea Powder - Peach Paradise,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-06-2025,0,GM,0,0,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,0,30-06-2025,0,0,30-06-2025,0,0,0,0,0,90,0,0,0,-90,0,0,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000008,Ring File,STATIONARY,STORE CONSUMABLES,82.6,01-06-2025,0,PCS..,0,4,330.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,4,330.4,-,NA,NA,NA,NA,NA,0,0,0,0,4,330.4,4,330.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,RET0000050,Sipper - Glass With Grey Sleeve,SIPPERS/BOTTLES,RETAIL,324.5,01-06-2025,0,PCS,0,0,0,10,3245,6,1947,0,0,0,0,6,1947,0,0,0,0,0,0,30-06-2025,5,1622.5,30-06-2025,4,1298,1,324.5,0,0,0,6,1947,4,1298,4,1298,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000012,White Board Marker,STATIONARY,STORE CONSUMABLES,21.24,01-06-2025,0,PCS,0,1,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,21.24,-,NA,NA,NA,NA,NA,0,0,0,0,1,21.24,1,21.24,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000045,Sauce - Chocolate,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0,01-06-2025,0,GM,0,0,0,0,0,4202,0,0,0,0,0,4202,0,0,0,0,0,0,0,30-06-2025,6040,0,30-06-2025,4200,0,1840,0,0,8402,0,-4200,0,-4202,0,4200,0,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000022,Register,STATIONARY,STORE CONSUMABLES,94.4,01-06-2025,0,PCS..,0,6,566.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,6,566.4,-,NA,NA,NA,NA,NA,0,0,0,0,6,566.4,6,566.4,
Coffee Island GK II,Coffee Island GK Kitchen Store,RAW0000143,Mustard Sauce 8 Grm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.3,01-06-2025,0,PCS,0,300,388.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,250,323.99,30-06-2025,60,77.76,190,246.23,0,-240,-311.03,240,311.03,300,388.79,60,77.76,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000032,Stamp - Date,STATIONARY,STORE CONSUMABLES,295,01-06-2025,0,PCS..,0,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,295,-,NA,NA,NA,NA,NA,0,0,0,0,1,295,1,295,
Coffee Island GK II,Coffee Island GK Kitchen Store,STC0000007,Index File,STATIONARY,STORE CONSUMABLES,70.8,01-06-2025,0,PCS..,0,1,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,70.8,-,NA,NA,NA,NA,NA,0,0,0,0,1,70.8,1,70.8,
