Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island GK II","10002","2025-11-22","2025-11-22","T1-13855","77","POS","DINE IN","Main Course","Pizza","-","Roasted Tomato Basil Bocconcini Pide","2025-11-22","10:59:31 PM","2025-11-22","11:07:41 PM","vitaxnova_cigk2_surbhi","vitaxnova_cigk2_surbhi","1","350","350","GUEST CHANGFED MIND","Item Delete","-",
"Coffee Island HQ-27","10001","2025-11-03","2025-11-03","T1-11967","51","Zomato","DELIVERY","Quick Bites","Puff & Toastie","426","Avocado Toast","2025-11-03","08:34:20 PM","2025-11-03","08:54:58 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","420","420","out of stock","Bill Void","-",
"Coffee Island HQ-27","10001","2025-11-04","2025-11-04","T1-12022","47","Zomato","DELIVERY","Quick Bites","Puff & Toastie","426","Avocado Toast","2025-11-04","08:16:37 PM","2025-11-04","08:37:44 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","420","420","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-11-06","2025-11-06","T1-12151","53","Mobile App","TAKEAWAY","Quick Bites","Croissant Cookie & Muffin","213","Sea Salt Caramel Brookie","2025-11-06","06:59:43 PM","2025-11-06","07:04:29 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-11-06","2025-11-06","T1-12151","53","Mobile App","TAKEAWAY","Quick Bites","Croissant Cookie & Muffin","213","Sea Salt Caramel Brookie","2025-11-06","06:59:43 PM","2025-11-06","07:04:29 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-11-21","2025-11-21","T1-13286","69","POS","DINE IN","Main Course","Hand Made Sandwiches","-","Fried Chicken Flaky Burger","2025-11-21","07:41:26 PM","2025-11-21","08:25:34 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","380","380","Customers Doesnt Like the taste of food","Item Delete","-",
"Coffee Island NSP - New Delhi","10008","2025-11-07","2025-11-07","T1-1401","3","Zomato","DELIVERY","Quick Bites","Puff & Toastie","429","Avocado Toast with Eggs","2025-11-07","07:02:52 AM","2025-11-07","08:01:18 AM","vitaxnova_cinsp_ansh","vitaxnova_cinsp_farad","1","460","460","-","Bill Void","-",
"Coffee Island NSP - New Delhi","10008","2025-11-09","2025-11-09","T1-1547","5","Zomato","DELIVERY","Quick Bites","Puff & Toastie","426","Avocado Toast","2025-11-09","09:14:26 AM","2025-11-09","09:33:48 AM","vitaxnova_cinsp_ansh","vitaxnova_cinsp_farad","1","420","420","-","Bill Void","-",
"Coffee Island NSP - New Delhi","10008","2025-11-09","2025-11-09","T1-1547","5","Zomato","DELIVERY","Main Course","Pizza","178","Roasted Tomato Basil Bocconcini Pide","2025-11-09","09:14:26 AM","2025-11-09","09:33:48 AM","vitaxnova_cinsp_ansh","vitaxnova_cinsp_farad","1","390","390","-","Bill Void","-",
"Coffee Island NSP - New Delhi","10008","2025-11-09","2025-11-09","T1-1547","5","Zomato","DELIVERY","Main Course","Hand Made Sandwiches","171","Roasted Turkey Tomato & Cheese Croissant","2025-11-09","09:14:26 AM","2025-11-09","09:33:48 AM","vitaxnova_cinsp_ansh","vitaxnova_cinsp_farad","1","430","430","-","Bill Void","-",
"Coffee Island NSP - New Delhi","10008","2025-11-24","2025-11-23","T1-2548","38","Mobile App","ONLINE","Hot Beverages","Hot Brews","106","Cappuccino","2025-11-23","05:21:48 PM","2025-11-24","02:06:09 AM","vitaxnova_cinsp_ansh","vitaxnova_cinsp_farad","1","230","230","-","Bill Void","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-02","2025-11-02","T1-878","2","Zomato","DELIVERY","Quick Bites","Puff & Toastie","426","Avocado Toast","2025-11-02","11:12:23 AM","2025-11-02","11:49:43 AM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","420","420","-","Bill Void","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-02","2025-11-02","T1-922","46","POS","DINE IN","Value Combos (upto 40% off)","Cold Value Combos (upto 40% off)","-","Roasted Tomato & Bocconcini Croissant with Islander Cold Coffee","2025-11-02","05:47:37 PM","2025-11-02","06:22:56 PM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","599","599","Chnage combo","Item Delete","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-02","2025-11-02","T1-922","46","POS","DINE IN","Hot Beverages","Hot Brews","-","Cappuccino-reg","2025-11-02","05:47:37 PM","2025-11-02","06:24:18 PM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","230","230","change customer order","Item Delete","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-02","2025-11-02","T1-922","46","POS","DINE IN","ADDON","Choice of Beans","-","Volcano Blend (Default)","2025-11-02","05:47:37 PM","2025-11-02","06:24:18 PM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","0","0","-","Item Delete","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-02","2025-11-02","T1-922","46","POS","DINE IN","ADDON","Choice of Milk","-","Regular - Milk -130g Default","2025-11-02","05:47:37 PM","2025-11-02","06:24:18 PM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","0","0","-","Item Delete","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-05","2025-11-05","T1-1045","38","Zomato","DELIVERY","Quick Bites","Croissant Cookie & Muffin","212","French Butter Croissant","2025-11-05","06:10:26 PM","2025-11-05","07:00:34 PM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","210","210","-","Bill Void","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-05","2025-11-05","T1-1045","38","Zomato","DELIVERY","Cold Beverages","Cold Brews","2","Iced Latte Signature","2025-11-05","06:10:26 PM","2025-11-05","07:00:34 PM","vitaxnova_cipmc_sneha","vitaxnova_cipmc_sneha","1","310","310","-","Bill Void","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-10","2025-11-10","T1-1319","21","POS","DINE IN","Quick Bites","Croissant Cookie & Muffin","-","French Butter Croissant","2025-11-10","07:04:52 PM","2025-11-10","11:24:10 PM","vitaxnova_cipmc_anurag","vitaxnova_cipmc_anurag","1","190","190","bymistakely punched by customer","Item Delete","-",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-12","2025-11-12","T1-1387","26","POS","DINE IN","Hot Beverages","Island Special-Hot","135","Mocha Espressione Hot","2025-11-12","09:52:46 PM","2025-11-12","10:48:25 PM","vitaxnova_cipmc_anurag","vitaxnova_cipmc_anurag","1","260","260","bymistakely punched by anurag","Bill Void","Other",
"Coffee Island Phoenix Market City - Mumbai","10009","2025-11-16","2025-11-16","T1-1612","71","POS","DINE IN","Value Combos (upto 40% off)","Cold Value Combos (upto 40% off)","-","Roasted Tomato & Bocconcini Croissant with Islander Cold Coffee","2025-11-16","06:52:59 PM","2025-11-16","07:16:29 PM","vitaxnova_cipmc_anurag","vitaxnova_cipmc_anurag","1","599","599","Refung to customer","Item Delete","-",
