Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8798","8","POS","TAKEAWAY","Hot Beverages","Hot Brews","105","Cappuccino-Med","2025-09-12","10:03:20 AM","2025-09-12","12:25:58 PM","vitaxnova_ic_payel","vitaxnova_igm_aashiq","1","238.095","238.1","wrong settlement","Bill Void","Other | Cash",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8798","8","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-09-12","10:03:20 AM","2025-09-12","12:25:58 PM","vitaxnova_ic_payel","vitaxnova_igm_aashiq","1","0","0","wrong settlement","Bill Void","Other | Cash",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8798","8","POS","TAKEAWAY","ADDON","Choice of Milk","340","Regular - Milk -170g Default","2025-09-12","10:03:20 AM","2025-09-12","12:25:58 PM","vitaxnova_ic_payel","vitaxnova_igm_aashiq","1","0","0","wrong settlement","Bill Void","Other | Cash",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8849","59","POS","TAKEAWAY","Cold Beverages","Island Special-Cold","50","Iced Vietneamese Shakerato","2025-09-12","04:53:41 PM","2025-09-12","04:56:34 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","295.238","295.24","wrong settelment","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8849","59","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-09-12","04:53:41 PM","2025-09-12","04:56:34 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","wrong settelment","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8849","59","POS","TAKEAWAY","Cold Beverages","Cold Brews","2","Iced Latte Signature-Med","2025-09-12","04:53:41 PM","2025-09-12","04:56:34 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","257.143","257.14","wrong settelment","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8849","59","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-09-12","04:53:41 PM","2025-09-12","04:56:34 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","wrong settelment","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-12","2025-09-12","T1-8849","59","POS","TAKEAWAY","ADDON","Choice of Milk","335","Regular - Milk -120g Default","2025-09-12","04:53:41 PM","2025-09-12","04:56:34 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","wrong settelment","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-21","2025-09-21","T1-9507","1","POS","TAKEAWAY","Cold Beverages","Island Special-Cold","50","Iced Vietneamese Shakerato","2025-09-21","08:43:07 AM","2025-09-21","01:14:48 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","295.238","295.24","MISPUNCHED BY NEW EMPLOYEE","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-21","2025-09-21","T1-9507","1","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-09-21","08:43:07 AM","2025-09-21","01:14:48 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","0","0","MISPUNCHED BY NEW EMPLOYEE","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-21","2025-09-21","T1-9507","1","POS","TAKEAWAY","Hot Beverages","Hot Brews","106","Cappuccino-reg","2025-09-21","08:43:07 AM","2025-09-21","01:14:48 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","219.048","219.05","MISPUNCHED BY NEW EMPLOYEE","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-21","2025-09-21","T1-9507","1","POS","TAKEAWAY","ADDON","Choice of Milk","150","Almond Milk @50","2025-09-21","08:43:07 AM","2025-09-21","01:14:48 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","50","50","MISPUNCHED BY NEW EMPLOYEE","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-21","2025-09-21","T1-9507","1","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-09-21","08:43:07 AM","2025-09-21","01:14:48 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","0","0","MISPUNCHED BY NEW EMPLOYEE","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-09-21","2025-09-21","T1-9507","1","POS","TAKEAWAY","Quick Bites","Puff & Toastie","221","Chipotle Paneer Bhurji & Broccomole Toastie","2025-09-21","08:43:07 AM","2025-09-21","01:14:48 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","314.286","314.29","MISPUNCHED BY NEW EMPLOYEE","Bill Void","Other",
