Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island GK II","10002","2025-06-03","2025-06-03","T1-5","2","POS","DINE IN","ADDON","Choice of Beans","234","Master Blend - (Default)","2025-06-03","02:26:09 PM","2025-06-03","09:05:40 PM","vitaxnova_gk2_dhiraj","vitaxnova_cigk2_ansh","1","0","0","test","Bill Void","Cash",
"Coffee Island GK II","10002","2025-06-11","2025-06-10","T1-705","2","POS","ONLINE","Cold Beverages","Refresh","-","Iced Apple Green Tea-Med","2025-06-10","08:16:12 AM","2025-06-10","08:37:40 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","250","250","wrong","KOT Void","-",
"Coffee Island GK II","10002","2025-06-11","2025-06-10","T1-705","2","POS","ONLINE","Quick Bites","Puff & Toastie","-","Herb Chicken Open Puff","2025-06-10","08:16:12 AM","2025-06-10","08:38:26 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","210","210","wrong punch","KOT Void","-",
"Coffee Island GK II","10002","2025-06-10","2025-06-10","T1-707","4","POS","DINE IN","Quick Bites","Puff & Toastie","-","Korean Garlic Mushroom Puff","2025-06-10","09:57:21 AM","2025-06-10","07:02:19 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","190.0000001","190","customer didnt like the food refund was done for same","Item Delete","-",
"Coffee Island GK II","10002","2025-06-12","2025-06-11","T1-863","78","POS","DELIVERY","Cold Beverages","Island Special-Cold","-","Java Chip Killer-Large","2025-06-11","11:02:06 PM","2025-06-12","01:55:42 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","333.3333333","333.33","Customer denied the order","Item Delete","-",
"Coffee Island GK II","10002","2025-06-12","2025-06-11","T1-883","98","Zomato","DELIVERY","Main Course","Wholesome Wrap","183","Sriracha Chicken & Avocado Wrap","2025-06-12","01:08:56 AM","2025-06-12","01:41:27 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","333.33","333.33","-","Bill Void","-",
"Coffee Island GK II","10002","2025-06-12","2025-06-11","T1-883","98","Zomato","DELIVERY","Main Course","Hand Made Sandwiches","172","Cheesy Meatball Melt","2025-06-12","01:08:56 AM","2025-06-12","01:41:27 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","352.38","352.38","-","Bill Void","-",
"Coffee Island GK II","10002","2025-06-12","2025-06-11","T1-883","98","Zomato","DELIVERY","Main Course","Pizza","177","Chipotle Chicken Mozzarella Pide","2025-06-12","01:08:56 AM","2025-06-12","01:41:27 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","314.29","314.29","-","Bill Void","-",
"Coffee Island GK II","10002","2025-06-12","2025-06-11","T1-883","98","Zomato","DELIVERY","Quick Bites","Puff & Toastie","220","Herb Chicken Open Puff","2025-06-12","01:08:56 AM","2025-06-12","01:41:27 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","200","200","-","Bill Void","-",
"Coffee Island GK II","10002","2025-06-13","2025-06-13","T1-1042","49","POS","DINE IN","Main Course","Hand Made Sandwiches","-","Roasted Tomato & Bocconcini Croissant","2025-06-13","05:45:45 PM","2025-06-13","06:01:05 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","350","350","croissant instead of pide","Item Delete","-",
"Coffee Island GK II","10002","2025-06-14","2025-06-14","T1-1139","48","POS","DINE IN","Merch","Mug","-","Islander Mug (Green)","2025-06-14","03:57:13 PM","2025-06-14","04:52:48 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","168.64","168.64","WRONG SETTLE","Item Delete","-",
"Coffee Island GK II","10002","2025-06-14","2025-06-14","T1-1145","54","POS","DINE IN","Merch","Cup","-","Islander Classic Cup (Pink)","2025-06-14","04:31:56 PM","2025-06-14","04:40:20 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","2","126.27","252.54","PUNCHED WRONG","Item Delete","-",
"Coffee Island GK II","10002","2025-06-15","2025-06-15","T1-1240","30","POS","TAKEAWAY","Cold Beverages","Cold Brews","3","Iced Latte Signature-Lrg","2025-06-15","02:08:36 PM","2025-06-15","02:11:11 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","290","290","wrong punch","KOT Void","-",
"Coffee Island GK II","10002","2025-06-15","2025-06-15","T1-1240","30","POS","TAKEAWAY","ADDON","Choice of Beans","138","Master Blend @0","2025-06-15","02:08:36 PM","2025-06-15","02:11:11 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","0","0","wrong punch","KOT Void","-",
"Coffee Island GK II","10002","2025-06-15","2025-06-15","T1-1246","36","POS","DINE IN","Cold Beverages","Cold Brews","-","Iced Latte Signature-Med","2025-06-15","03:22:54 PM","2025-06-15","03:30:00 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","270","270","wrong punch","Item Delete","-",
"Coffee Island GK II","10002","2025-06-15","2025-06-15","T1-1246","36","POS","DINE IN","ADDON","Choice of Beans","-","Volcano Blend - (Default)","2025-06-15","03:22:54 PM","2025-06-15","03:30:00 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","0","0","-","Item Delete","-",
"Coffee Island GK II","10002","2025-06-15","2025-06-15","T1-1246","36","POS","DINE IN","ADDON","Choice of Milk","-","Regular - Milk -170g Default","2025-06-15","03:22:54 PM","2025-06-15","03:30:00 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","0","0","-","Item Delete","-",
"Coffee Island GK II","10002","2025-06-16","2025-06-16","T1-1371","42","POS","DINE IN","Desserts","Gelato","-","Mango Sorbet Singal Scoop","2025-06-16","04:12:52 PM","2025-06-16","05:01:26 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","185","185","didnt like it want refund","Item Delete","-",
"Coffee Island GK II","10002","2025-06-17","2025-06-17","T1-1464","32","Mobile App","TAKEAWAY","Main Course","Pasta","182","Classic Creamy Mac & Cheese","2025-06-17","03:32:03 PM","2025-06-17","03:41:21 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","352","352","-","Bill Void","-",
"Coffee Island GK II","10002","2025-06-21","2025-06-21","T1-1814","1","Zomato","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino-reg","2025-06-21","06:03:24 AM","2025-06-21","06:06:35 AM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","230","230","-","Bill Void","-",
"Coffee Island GK II","10002","2025-06-29","2025-06-29","T1-2625","58","POS","DELIVERY","Cold Beverages","Cold Brews","-","Islander Cold Coffee-Med","2025-06-29","04:27:00 PM","2025-06-29","06:54:34 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","249.99975","250","wrong","Item Delete","-",
"Coffee Island GK II","10002","2025-06-29","2025-06-29","T1-2625","58","POS","DELIVERY","ADDON","Choice of Beans","-","Kenya Single Estate @50","2025-06-29","04:27:00 PM","2025-06-29","06:54:34 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ansh","1","52.5","52.5","-","Item Delete","-",
"Coffee Island HQ-27","10001","2025-06-02","2025-06-02","T1-1975","58","POS","DINE IN","Main Course","Rice Bowl","175","Cottage Cheese Fajita With Broccomole","2025-06-02","09:52:19 PM","2025-06-02","11:25:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","333.3333333","333.33","By Mistake Punched Employee meal in cash","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-02","2025-06-02","T1-1975","58","POS","DINE IN","Cold Beverages","Cold Brews","6","Bobastic Coffeeccino-Med","2025-06-02","09:52:19 PM","2025-06-02","11:25:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","257.1428571","257.14","By Mistake Punched Employee meal in cash","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-02","2025-06-02","T1-1975","58","POS","DINE IN","ADDON","Choice of Milk","332","Regular - Milk -90g Default","2025-06-02","09:52:19 PM","2025-06-02","11:25:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","0","0","By Mistake Punched Employee meal in cash","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-02","2025-06-02","T1-1976","59","POS","DINE IN","Main Course","Rice Bowl","175","Cottage Cheese Fajita With Broccomole","2025-06-02","09:53:15 PM","2025-06-02","11:27:09 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","333.3333333","333.33","By Mistake Employee meal punched in cash","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-02","2025-06-02","T1-1976","59","POS","DINE IN","Cold Beverages","Island Special-Cold","49","Freddo Cappuccino-Med","2025-06-02","09:53:15 PM","2025-06-02","11:27:09 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","257.1428571","257.14","By Mistake Employee meal punched in cash","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-02","2025-06-02","T1-1976","59","POS","DINE IN","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-06-02","09:53:15 PM","2025-06-02","11:27:09 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","0","0","By Mistake Employee meal punched in cash","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-03","2025-06-03","T1-2041","58","POS","ONLINE","Cold Beverages","Cold Brews","3","Iced Latte Signature-Lrg","2025-06-03","10:37:54 PM","2025-06-03","10:41:33 PM","vitaxnova_igm_aashiq","vitaxnova_ib_suraj","1","276.1904762","276.19","hq","KOT Void","-",
"Coffee Island HQ-27","10001","2025-06-03","2025-06-03","T1-2041","58","POS","ONLINE","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-06-03","10:37:54 PM","2025-06-03","10:41:33 PM","vitaxnova_igm_aashiq","vitaxnova_ib_suraj","1","0","0","hq","KOT Void","-",
"Coffee Island HQ-27","10001","2025-06-03","2025-06-03","T1-2041","58","POS","ONLINE","ADDON","Choice of Milk","342","Regular - Milk -200g Default","2025-06-03","10:37:54 PM","2025-06-03","10:41:33 PM","vitaxnova_igm_aashiq","vitaxnova_ib_suraj","1","0","0","hq","KOT Void","-",
"Coffee Island HQ-27","10001","2025-06-04","2025-06-04","T1-2075","31","POS","DINE IN","Cold Beverages","Cold Brews","2","Iced Latte Signature-Med","2025-06-04","03:53:19 PM","2025-06-04","04:08:07 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","2","257.1428571","514.29","Order Punch in Cash by Mistake","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-04","2025-06-04","T1-2075","31","POS","DINE IN","ADDON","Choice of Beans","142","Ethiopia Single Estate @50","2025-06-04","03:53:19 PM","2025-06-04","04:08:07 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","2","50","100","Order Punch in Cash by Mistake","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-06-09","2025-06-09","T1-2389","25","POS","TAKEAWAY","Quick Bites","Croissant Cookie & Muffin","212","French Butter Croissant","2025-06-09","02:50:50 PM","2025-06-09","02:57:35 PM","vitaxnova_ibm_neeraj","vitaxnova_ic_payel","1","180.952381","180.95","out of stock","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-06-13","2025-06-13","T1-2604","27","Mobile App","ONLINE","Main Course","Wholesome Wrap","183","Sriracha Chicken & Avocado Wrap","2025-06-13","01:27:35 PM","2025-06-13","02:09:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","333","333","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-06-13","2025-06-13","T1-2604","27","Mobile App","ONLINE","Main Course","Rice Bowl","176","Chipotle Chicken With Broccomole","2025-06-13","01:27:35 PM","2025-06-13","02:09:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","352","352","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-06-16","2025-06-16","T1-2807","56","POS","DINE IN","Main Course","Pasta","-","Peperoncino Spaghetti Aglio Olio","2025-06-16","07:09:47 PM","2025-06-16","08:08:57 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","371.4285714","371.43","customer change his mind","Item Delete","-",
"Coffee Island HQ-27","10001","2025-06-18","2025-06-18","T1-2916","36","Mobile App","TAKEAWAY","Snacks","Trail Mix","282","Hazelnut Chocolate Shots","2025-06-18","04:47:23 PM","2025-06-18","04:55:42 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","101","101","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-06-19","2025-06-19","T1-3000","62","Swiggy","DELIVERY","Quick Bites","Croissant Cookie & Muffin","210","Parker House Cream Pie Croissant","2025-06-19","09:50:08 PM","2025-06-19","09:56:13 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","210","210","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-06-25","2025-06-25","T1-3313","25","Mobile App","ONLINE","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-06-25","02:09:39 PM","2025-06-25","02:57:18 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","38","38","-","Bill Void","-",
